Year,Local Government Area,Postcode_x,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,locality,Postcode_y,year,Median
2018,Warrnambool,3280,Warrnambool,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",153,Warrnambool,3280,2018,350000.0
2018,Warrnambool,3280,Warrnambool,A Crimes against the person,A80 Dangerous and negligent acts endangering people,65,Warrnambool,3280,2018,350000.0
2018,Warrnambool,3280,Warrnambool,A Crimes against the person,Other crimes against the person,99,Warrnambool,3280,2018,350000.0
2018,Kingston,3195,Waterways,A Crimes against the person,A20 Assault and related offences,3,Waterways,3195,2018,1110000.0
2018,Kingston,3195,Waterways,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Waterways,3195,2018,1110000.0
2018,Banyule,3087,Watsonia,A Crimes against the person,A20 Assault and related offences,22,Watsonia,3087,2018,795000.0
2018,Banyule,3087,Watsonia,A Crimes against the person,A50 Robbery,3,Watsonia,3087,2018,795000.0
2018,Banyule,3087,Watsonia,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",15,Watsonia,3087,2018,795000.0
2018,Banyule,3087,Watsonia,A Crimes against the person,A80 Dangerous and negligent acts endangering people,6,Watsonia,3087,2018,795000.0
2018,Banyule,3087,Watsonia,A Crimes against the person,Other crimes against the person,7,Watsonia,3087,2018,795000.0
2018,Banyule,3087,Watsonia North,A Crimes against the person,A20 Assault and related offences,8,Watsonia North,3087,2018,770000.0
2018,Banyule,3087,Watsonia North,A Crimes against the person,A50 Robbery,1,Watsonia North,3087,2018,770000.0
2018,Banyule,3087,Watsonia North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,Watsonia North,3087,2018,770000.0
2018,Banyule,3087,Watsonia North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Watsonia North,3087,2018,770000.0
2018,Nillumbik,3096,Wattle Glen,A Crimes against the person,A20 Assault and related offences,4,Wattle Glen,3096,2018,810000.0
2018,Nillumbik,3096,Wattle Glen,A Crimes against the person,A50 Robbery,1,Wattle Glen,3096,2018,810000.0
2018,Nillumbik,3096,Wattle Glen,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Wattle Glen,3096,2018,810000.0
2018,Nillumbik,3096,Wattle Glen,A Crimes against the person,Other crimes against the person,1,Wattle Glen,3096,2018,810000.0
2018,Greater Geelong,3216,Waurn Ponds,A Crimes against the person,A20 Assault and related offences,20,Waurn Ponds,3216,2018,621500.0
2018,Greater Geelong,3216,Waurn Ponds,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,Waurn Ponds,3216,2018,621500.0
2018,Greater Geelong,3216,Waurn Ponds,A Crimes against the person,Other crimes against the person,3,Waurn Ponds,3216,2018,621500.0
2018,Loddon,3518,Wedderburn,A Crimes against the person,A20 Assault and related offences,12,Wedderburn,3518,2018,130000.0
2018,Loddon,3518,Wedderburn,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Wedderburn,3518,2018,130000.0
2018,Loddon,3518,Wedderburn,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Wedderburn,3518,2018,130000.0
2018,Loddon,3518,Wedderburn,A Crimes against the person,Other crimes against the person,7,Wedderburn,3518,2018,130000.0
2018,Melton,3338,Weir Views,A Crimes against the person,A20 Assault and related offences,14,Weir Views,3338,2018,470000.0
2018,Melton,3338,Weir Views,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,Weir Views,3338,2018,470000.0
2018,Melton,3338,Weir Views,A Crimes against the person,A80 Dangerous and negligent acts endangering people,8,Weir Views,3338,2018,470000.0
2018,South Gippsland,3966,Welshpool,A Crimes against the person,A20 Assault and related offences,3,Welshpool,3965,2018,259000.0
2018,Ballarat,3355,Wendouree,A Crimes against the person,A20 Assault and related offences,138,Wendouree,3350,2018,326000.0
2018,Ballarat,3355,Wendouree,A Crimes against the person,A50 Robbery,10,Wendouree,3350,2018,326000.0
2018,Ballarat,3355,Wendouree,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",25,Wendouree,3350,2018,326000.0
2018,Ballarat,3355,Wendouree,A Crimes against the person,A80 Dangerous and negligent acts endangering people,18,Wendouree,3350,2018,326000.0
2018,Ballarat,3355,Wendouree,A Crimes against the person,Other crimes against the person,65,Wendouree,3350,2018,326000.0
2018,Wyndham,3030,Werribee,A Crimes against the person,A20 Assault and related offences,304,Werribee,3030,2018,510000.0
2018,Wyndham,3030,Werribee,A Crimes against the person,A50 Robbery,30,Werribee,3030,2018,510000.0
2018,Wyndham,3030,Werribee,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",106,Werribee,3030,2018,510000.0
2018,Wyndham,3030,Werribee,A Crimes against the person,A80 Dangerous and negligent acts endangering people,51,Werribee,3030,2018,510000.0
2018,Wyndham,3030,Werribee,A Crimes against the person,Other crimes against the person,151,Werribee,3030,2018,510000.0
2018,Wyndham,3030,Werribee South,A Crimes against the person,A20 Assault and related offences,14,Werribee South,3030,2018,735000.0
2018,Wyndham,3030,Werribee South,A Crimes against the person,A50 Robbery,3,Werribee South,3030,2018,735000.0
2018,Wyndham,3030,Werribee South,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",13,Werribee South,3030,2018,735000.0
2018,Wyndham,3030,Werribee South,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Werribee South,3030,2018,735000.0
2018,Wyndham,3030,Werribee South,A Crimes against the person,Other crimes against the person,4,Werribee South,3030,2018,735000.0
2018,Yarra Ranges,3799,Wesburn,A Crimes against the person,A20 Assault and related offences,6,Wesburn,3799,2018,463500.0
2018,Yarra Ranges,3799,Wesburn,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",4,Wesburn,3799,2018,463500.0
2018,Yarra Ranges,3799,Wesburn,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Wesburn,3799,2018,463500.0
2018,Yarra Ranges,3799,Wesburn,A Crimes against the person,Other crimes against the person,3,Wesburn,3799,2018,463500.0
2018,Greater Bendigo,3550,West Bendigo,A Crimes against the person,A20 Assault and related offences,4,West Bendigo,3550,2018,269500.0
2018,Greater Bendigo,3550,West Bendigo,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,West Bendigo,3550,2018,269500.0
2018,Maribyrnong,3012,West Footscray,A Crimes against the person,A20 Assault and related offences,50,West Footscray,3012,2018,875000.0
2018,Maribyrnong,3012,West Footscray,A Crimes against the person,A50 Robbery,15,West Footscray,3012,2018,875000.0
2018,Maribyrnong,3012,West Footscray,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",4,West Footscray,3012,2018,875000.0
2018,Maribyrnong,3012,West Footscray,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,West Footscray,3012,2018,875000.0
2018,Maribyrnong,3012,West Footscray,A Crimes against the person,Other crimes against the person,6,West Footscray,3012,2018,875000.0
2018,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,70,West Melbourne,3003,2018,1370000.0
2018,Melbourne,3003,West Melbourne,A Crimes against the person,A50 Robbery,4,West Melbourne,3003,2018,1370000.0
2018,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",11,West Melbourne,3003,2018,1370000.0
2018,Melbourne,3003,West Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,9,West Melbourne,3003,2018,1370000.0
2018,Melbourne,3003,West Melbourne,A Crimes against the person,Other crimes against the person,21,West Melbourne,3003,2018,1370000.0
2018,Wodonga,3690,West Wodonga,A Crimes against the person,A20 Assault and related offences,105,West Wodonga,3690,2018,322000.0
2018,Wodonga,3690,West Wodonga,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",30,West Wodonga,3690,2018,322000.0
2018,Wodonga,3690,West Wodonga,A Crimes against the person,A80 Dangerous and negligent acts endangering people,8,West Wodonga,3690,2018,322000.0
2018,Wodonga,3690,West Wodonga,A Crimes against the person,Other crimes against the person,88,West Wodonga,3690,2018,322000.0
2018,Hume,3049,Westmeadows,A Crimes against the person,A20 Assault and related offences,35,Westmeadows,3049,2018,620000.0
2018,Hume,3049,Westmeadows,A Crimes against the person,A50 Robbery,1,Westmeadows,3049,2018,620000.0
2018,Hume,3049,Westmeadows,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",16,Westmeadows,3049,2018,620000.0
2018,Hume,3049,Westmeadows,A Crimes against the person,A80 Dangerous and negligent acts endangering people,9,Westmeadows,3049,2018,620000.0
2018,Hume,3049,Westmeadows,A Crimes against the person,Other crimes against the person,10,Westmeadows,3049,2018,620000.0
2018,Monash,3150,Wheelers Hill,A Crimes against the person,A20 Assault and related offences,48,Wheelers Hill,3150,2018,1118500.0
2018,Monash,3150,Wheelers Hill,A Crimes against the person,A50 Robbery,5,Wheelers Hill,3150,2018,1118500.0
2018,Monash,3150,Wheelers Hill,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",10,Wheelers Hill,3150,2018,1118500.0
2018,Monash,3150,Wheelers Hill,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,Wheelers Hill,3150,2018,1118500.0
2018,Monash,3150,Wheelers Hill,A Crimes against the person,Other crimes against the person,9,Wheelers Hill,3150,2018,1118500.0
2018,Greater Bendigo,3550,White Hills,A Crimes against the person,A20 Assault and related offences,29,White Hills,3550,2018,313500.0
2018,Greater Bendigo,3550,White Hills,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,White Hills,3550,2018,313500.0
2018,Greater Bendigo,3550,White Hills,A Crimes against the person,A80 Dangerous and negligent acts endangering people,7,White Hills,3550,2018,313500.0
2018,Greater Bendigo,3550,White Hills,A Crimes against the person,Other crimes against the person,11,White Hills,3550,2018,313500.0
2018,Greater Geelong,3219,Whittington,A Crimes against the person,A20 Assault and related offences,57,Whittington,3219,2018,395000.0
2018,Greater Geelong,3219,Whittington,A Crimes against the person,A50 Robbery,4,Whittington,3219,2018,395000.0
2018,Greater Geelong,3219,Whittington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",12,Whittington,3219,2018,395000.0
2018,Greater Geelong,3219,Whittington,A Crimes against the person,A80 Dangerous and negligent acts endangering people,9,Whittington,3219,2018,395000.0
2018,Greater Geelong,3219,Whittington,A Crimes against the person,Other crimes against the person,16,Whittington,3219,2018,395000.0
2018,Whittlesea,3757,Whittlesea,A Crimes against the person,A20 Assault and related offences,62,Whittlesea,3757,2018,577500.0
2018,Whittlesea,3757,Whittlesea,A Crimes against the person,A50 Robbery,2,Whittlesea,3757,2018,577500.0
2018,Whittlesea,3757,Whittlesea,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",13,Whittlesea,3757,2018,577500.0
2018,Whittlesea,3757,Whittlesea,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,Whittlesea,3757,2018,577500.0
2018,Whittlesea,3757,Whittlesea,A Crimes against the person,Other crimes against the person,8,Whittlesea,3757,2018,577500.0
2018,Wyndham,3027,Williams Landing,A Crimes against the person,A20 Assault and related offences,22,Williams Landing,3027,2018,685000.0
2018,Wyndham,3027,Williams Landing,A Crimes against the person,A50 Robbery,10,Williams Landing,3027,2018,685000.0
2018,Wyndham,3027,Williams Landing,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,Williams Landing,3027,2018,685000.0
2018,Wyndham,3027,Williams Landing,A Crimes against the person,A80 Dangerous and negligent acts endangering people,5,Williams Landing,3027,2018,685000.0
2018,Wyndham,3027,Williams Landing,A Crimes against the person,Other crimes against the person,6,Williams Landing,3027,2018,685000.0
2018,Hobsons Bay,3016,Williamstown,A Crimes against the person,A20 Assault and related offences,89,Williamstown,3016,2018,1415000.0
2018,Hobsons Bay,3016,Williamstown,A Crimes against the person,A50 Robbery,2,Williamstown,3016,2018,1415000.0
2018,Hobsons Bay,3016,Williamstown,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",22,Williamstown,3016,2018,1415000.0
2018,Hobsons Bay,3016,Williamstown,A Crimes against the person,A80 Dangerous and negligent acts endangering people,13,Williamstown,3016,2018,1415000.0
2018,Hobsons Bay,3016,Williamstown,A Crimes against the person,Other crimes against the person,27,Williamstown,3016,2018,1415000.0
2018,Hobsons Bay,3016,Williamstown North,A Crimes against the person,A20 Assault and related offences,9,Williamstown North,3016,2018,847000.0
2018,Hobsons Bay,3016,Williamstown North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,Williamstown North,3016,2018,847000.0
2018,Hobsons Bay,3016,Williamstown North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Williamstown North,3016,2018,847000.0
2018,Hobsons Bay,3016,Williamstown North,A Crimes against the person,Other crimes against the person,6,Williamstown North,3016,2018,847000.0
2018,Bass Coast,3922,Wimbledon Heights,A Crimes against the person,A20 Assault and related offences,1,Wimbledon Heights,3922,2018,410000.0
2018,Bass Coast,3922,Wimbledon Heights,A Crimes against the person,Other crimes against the person,1,Wimbledon Heights,3922,2018,410000.0
2018,Surf Coast,3241,Winchelsea,A Crimes against the person,A20 Assault and related offences,10,Winchelsea,3241,2018,391000.0
2018,Surf Coast,3241,Winchelsea,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",4,Winchelsea,3241,2018,391000.0
2018,Surf Coast,3241,Winchelsea,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Winchelsea,3241,2018,391000.0
2018,Surf Coast,3241,Winchelsea,A Crimes against the person,Other crimes against the person,4,Winchelsea,3241,2018,391000.0
2018,Port Phillip,3181,Windsor,A Crimes against the person,A20 Assault and related offences,2,Windsor,3181,2018,1422500.0
2018,Stonnington,3181,Windsor,A Crimes against the person,A20 Assault and related offences,77,Windsor,3181,2018,1422500.0
2018,Stonnington,3181,Windsor,A Crimes against the person,A50 Robbery,4,Windsor,3181,2018,1422500.0
2018,Port Phillip,3181,Windsor,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Windsor,3181,2018,1422500.0
2018,Stonnington,3181,Windsor,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,Windsor,3181,2018,1422500.0
2018,Stonnington,3181,Windsor,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,Windsor,3181,2018,1422500.0
2018,Port Phillip,3181,Windsor,A Crimes against the person,Other crimes against the person,1,Windsor,3181,2018,1422500.0
2018,Stonnington,3181,Windsor,A Crimes against the person,Other crimes against the person,19,Windsor,3181,2018,1422500.0
2018,Ballarat,3358,Winter Valley,A Crimes against the person,A20 Assault and related offences,3,Winter Valley,3358,2018,405000.0
2018,Ballarat,3358,Winter Valley,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Winter Valley,3358,2018,405000.0
2018,Ballarat,3358,Winter Valley,A Crimes against the person,Other crimes against the person,2,Winter Valley,3358,2018,405000.0
2018,Wodonga,3690,Wodonga,A Crimes against the person,A20 Assault and related offences,195,Wodonga,3690,2018,350000.0
2018,Wodonga,3690,Wodonga,A Crimes against the person,A50 Robbery,7,Wodonga,3690,2018,350000.0
2018,Wodonga,3690,Wodonga,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",66,Wodonga,3690,2018,350000.0
2018,Wodonga,3690,Wodonga,A Crimes against the person,A80 Dangerous and negligent acts endangering people,35,Wodonga,3690,2018,350000.0
2018,Wodonga,3690,Wodonga,A Crimes against the person,Other crimes against the person,73,Wodonga,3690,2018,350000.0
2018,Whittlesea,3750,Wollert,A Crimes against the person,A20 Assault and related offences,59,Wollert,3750,2018,538000.0
2018,Whittlesea,3750,Wollert,A Crimes against the person,A50 Robbery,1,Wollert,3750,2018,538000.0
2018,Whittlesea,3750,Wollert,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",22,Wollert,3750,2018,538000.0
2018,Whittlesea,3750,Wollert,A Crimes against the person,A80 Dangerous and negligent acts endangering people,8,Wollert,3750,2018,538000.0
2018,Whittlesea,3750,Wollert,A Crimes against the person,Other crimes against the person,15,Wollert,3750,2018,538000.0
2018,Yarra Ranges,3115,Wonga Park,A Crimes against the person,A20 Assault and related offences,1,Wonga Park,3115,2018,1150000.0
2018,Manningham,3115,Wonga Park,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Wonga Park,3115,2018,1150000.0
2018,Yarra Ranges,3115,Wonga Park,A Crimes against the person,A80 Dangerous and negligent acts endangering people,6,Wonga Park,3115,2018,1150000.0
2018,Manningham,3115,Wonga Park,A Crimes against the person,Other crimes against the person,8,Wonga Park,3115,2018,1150000.0
2018,Yarra Ranges,3115,Wonga Park,A Crimes against the person,Other crimes against the person,1,Wonga Park,3115,2018,1150000.0
2018,Bass Coast,3995,Wonthaggi,A Crimes against the person,A20 Assault and related offences,93,Wonthaggi,3995,2018,339000.0
2018,Bass Coast,3995,Wonthaggi,A Crimes against the person,A50 Robbery,3,Wonthaggi,3995,2018,339000.0
2018,Bass Coast,3995,Wonthaggi,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",24,Wonthaggi,3995,2018,339000.0
2018,Bass Coast,3995,Wonthaggi,A Crimes against the person,A80 Dangerous and negligent acts endangering people,9,Wonthaggi,3995,2018,339000.0
2018,Bass Coast,3995,Wonthaggi,A Crimes against the person,Other crimes against the person,20,Wonthaggi,3995,2018,339000.0
2018,Macedon Ranges,3442,Woodend,A Crimes against the person,A20 Assault and related offences,29,Woodend,3442,2018,665000.0
2018,Macedon Ranges,3442,Woodend,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",9,Woodend,3442,2018,665000.0
2018,Macedon Ranges,3442,Woodend,A Crimes against the person,A80 Dangerous and negligent acts endangering people,5,Woodend,3442,2018,665000.0
2018,Macedon Ranges,3442,Woodend,A Crimes against the person,Other crimes against the person,11,Woodend,3442,2018,665000.0
2018,Yarra Ranges,3139,Woori Yallock,A Crimes against the person,A20 Assault and related offences,7,Woori Yallock,3139,2018,520000.0
2018,Yarra Ranges,3139,Woori Yallock,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,Woori Yallock,3139,2018,520000.0
2018,Yarra Ranges,3139,Woori Yallock,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Woori Yallock,3139,2018,520000.0
2018,Yarra Ranges,3139,Woori Yallock,A Crimes against the person,Other crimes against the person,19,Woori Yallock,3139,2018,520000.0
2018,Wellington,3850,Wurruk,A Crimes against the person,A20 Assault and related offences,13,Wurruk,3850,2018,310000.0
2018,Wellington,3850,Wurruk,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,Wurruk,3850,2018,310000.0
2018,Wellington,3850,Wurruk,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,Wurruk,3850,2018,310000.0
2018,Wellington,3850,Wurruk,A Crimes against the person,Other crimes against the person,2,Wurruk,3850,2018,310000.0
2018,East Gippsland,3875,Wy Yung,A Crimes against the person,A20 Assault and related offences,10,Wy Yung,3875,2018,315000.0
2018,East Gippsland,3875,Wy Yung,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,Wy Yung,3875,2018,315000.0
2018,East Gippsland,3875,Wy Yung,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Wy Yung,3875,2018,315000.0
2018,East Gippsland,3875,Wy Yung,A Crimes against the person,Other crimes against the person,2,Wy Yung,3875,2018,315000.0
2018,Buloke,3527,Wycheproof,A Crimes against the person,A20 Assault and related offences,1,Wycheproof,3527,2018,124500.0
2018,Buloke,3527,Wycheproof,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Wycheproof,3527,2018,124500.0
2018,Buloke,3527,Wycheproof,A Crimes against the person,Other crimes against the person,3,Wycheproof,3527,2018,124500.0
2018,Wyndham,3024,Wyndham Vale,A Crimes against the person,A20 Assault and related offences,81,Wyndham Vale,3024,2018,474000.0
2018,Wyndham,3024,Wyndham Vale,A Crimes against the person,A50 Robbery,7,Wyndham Vale,3024,2018,474000.0
2018,Wyndham,3024,Wyndham Vale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",36,Wyndham Vale,3024,2018,474000.0
2018,Wyndham,3024,Wyndham Vale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,26,Wyndham Vale,3024,2018,474000.0
2018,Wyndham,3024,Wyndham Vale,A Crimes against the person,Other crimes against the person,30,Wyndham Vale,3024,2018,474000.0
2018,Indigo,3749,Yackandandah,A Crimes against the person,A20 Assault and related offences,2,Yackandandah,3749,2018,472500.0
2018,Indigo,3749,Yackandandah,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Yackandandah,3749,2018,472500.0
2018,Banyule,3085,Yallambie,A Crimes against the person,A20 Assault and related offences,6,Yallambie,3085,2018,810000.0
2018,Banyule,3085,Yallambie,A Crimes against the person,A50 Robbery,1,Yallambie,3085,2018,810000.0
2018,Banyule,3085,Yallambie,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,Yallambie,3085,2018,810000.0
2018,Banyule,3085,Yallambie,A Crimes against the person,Other crimes against the person,2,Yallambie,3085,2018,810000.0
2018,Latrobe,3825,Yallourn North,A Crimes against the person,A20 Assault and related offences,18,Yallourn North,3825,2018,172000.0
2018,Latrobe,3825,Yallourn North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,Yallourn North,3825,2018,172000.0
2018,Latrobe,3825,Yallourn North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,5,Yallourn North,3825,2018,172000.0
2018,Latrobe,3825,Yallourn North,A Crimes against the person,Other crimes against the person,56,Yallourn North,3825,2018,172000.0
2018,Yarra Ranges,3775,Yarra Glen,A Crimes against the person,A20 Assault and related offences,17,Yarra Glen,3775,2018,670000.0
2018,Yarra Ranges,3775,Yarra Glen,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,Yarra Glen,3775,2018,670000.0
2018,Yarra Ranges,3775,Yarra Glen,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Yarra Glen,3775,2018,670000.0
2018,Yarra Ranges,3775,Yarra Glen,A Crimes against the person,Other crimes against the person,5,Yarra Glen,3775,2018,670000.0
2018,Yarra Ranges,3797,Yarra Junction,A Crimes against the person,A20 Assault and related offences,14,Yarra Junction,3797,2018,562500.0
2018,Yarra Ranges,3797,Yarra Junction,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",9,Yarra Junction,3797,2018,562500.0
2018,Yarra Ranges,3797,Yarra Junction,A Crimes against the person,Other crimes against the person,10,Yarra Junction,3797,2018,562500.0
2018,Baw Baw,3823,Yarragon,A Crimes against the person,A20 Assault and related offences,12,Yarragon,3823,2018,390000.0
2018,Baw Baw,3823,Yarragon,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,Yarragon,3823,2018,390000.0
2018,Baw Baw,3823,Yarragon,A Crimes against the person,A80 Dangerous and negligent acts endangering people,6,Yarragon,3823,2018,390000.0
2018,Baw Baw,3823,Yarragon,A Crimes against the person,Other crimes against the person,9,Yarragon,3823,2018,390000.0
2018,Wellington,3971,Yarram,A Crimes against the person,A20 Assault and related offences,26,Yarram,3971,2018,218000.0
2018,Wellington,3971,Yarram,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",10,Yarram,3971,2018,218000.0
2018,Wellington,3971,Yarram,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Yarram,3971,2018,218000.0
2018,Wellington,3971,Yarram,A Crimes against the person,Other crimes against the person,7,Yarram,3971,2018,218000.0
2018,Maribyrnong,3013,Yarraville,A Crimes against the person,A20 Assault and related offences,42,Yarraville,3013,2018,1045000.0
2018,Maribyrnong,3013,Yarraville,A Crimes against the person,A50 Robbery,6,Yarraville,3013,2018,1045000.0
2018,Maribyrnong,3013,Yarraville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,Yarraville,3013,2018,1045000.0
2018,Maribyrnong,3013,Yarraville,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,Yarraville,3013,2018,1045000.0
2018,Maribyrnong,3013,Yarraville,A Crimes against the person,Other crimes against the person,10,Yarraville,3013,2018,1045000.0
2018,Moira,3730,Yarrawonga,A Crimes against the person,A20 Assault and related offences,33,Yarrawonga,3730,2018,345000.0
2018,Moira,3730,Yarrawonga,A Crimes against the person,A50 Robbery,1,Yarrawonga,3730,2018,345000.0
2018,Moira,3730,Yarrawonga,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",11,Yarrawonga,3730,2018,345000.0
2018,Moira,3730,Yarrawonga,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,Yarrawonga,3730,2018,345000.0
2018,Moira,3730,Yarrawonga,A Crimes against the person,Other crimes against the person,26,Yarrawonga,3730,2018,345000.0
2018,Murrindindi,3717,Yea,A Crimes against the person,A20 Assault and related offences,7,Yea,3755,2018,390000.0
2018,Murrindindi,3717,Yea,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,Yea,3755,2018,390000.0
2018,Murrindindi,3717,Yea,A Crimes against the person,Other crimes against the person,5,Yea,3755,2018,390000.0
2018,Latrobe,3869,Yinnar,A Crimes against the person,A20 Assault and related offences,3,Yinnar,3869,2018,245000.0
2018,Latrobe,3869,Yinnar,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Yinnar,3869,2018,245000.0
2019,Yarra,3067,Abbotsford,A Crimes against the person,A20 Assault and related offences,98,Abbotsford,3067,2019,1050000.0
2019,Yarra,3067,Abbotsford,A Crimes against the person,A50 Robbery,19,Abbotsford,3067,2019,1050000.0
2019,Yarra,3067,Abbotsford,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",19,Abbotsford,3067,2019,1050000.0
2019,Yarra,3067,Abbotsford,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,Abbotsford,3067,2019,1050000.0
2019,Yarra,3067,Abbotsford,A Crimes against the person,Other crimes against the person,37,Abbotsford,3067,2019,1050000.0
2019,Moonee Valley,3040,Aberfeldie,A Crimes against the person,A20 Assault and related offences,18,Aberfeldie,3040,2019,1390000.0
2019,Moonee Valley,3040,Aberfeldie,A Crimes against the person,A50 Robbery,1,Aberfeldie,3040,2019,1390000.0
2019,Moonee Valley,3040,Aberfeldie,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Aberfeldie,3040,2019,1390000.0
2019,Moonee Valley,3040,Aberfeldie,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Aberfeldie,3040,2019,1390000.0
2019,Moonee Valley,3040,Aberfeldie,A Crimes against the person,Other crimes against the person,3,Aberfeldie,3040,2019,1390000.0
2019,Melton,3336,Aintree,A Crimes against the person,A20 Assault and related offences,10,Aintree,3336,2019,575000.0
2019,Melton,3336,Aintree,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,Aintree,3336,2019,575000.0
2019,Surf Coast,3231,Aireys Inlet,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,Aireys Inlet,3231,2019,985000.0
2019,Moonee Valley,3042,Airport West,A Crimes against the person,A20 Assault and related offences,53,Airport West,3042,2019,795000.0
2019,Moonee Valley,3042,Airport West,A Crimes against the person,A50 Robbery,8,Airport West,3042,2019,795000.0
2019,Moonee Valley,3042,Airport West,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",17,Airport West,3042,2019,795000.0
2019,Moonee Valley,3042,Airport West,A Crimes against the person,A80 Dangerous and negligent acts endangering people,6,Airport West,3042,2019,795000.0
2019,Moonee Valley,3042,Airport West,A Crimes against the person,Other crimes against the person,12,Airport West,3042,2019,795000.0
2019,Brimbank,3021,Albanvale,A Crimes against the person,A20 Assault and related offences,53,Albanvale,3021,2019,512000.0
2019,Brimbank,3021,Albanvale,A Crimes against the person,A50 Robbery,3,Albanvale,3021,2019,512000.0
2019,Brimbank,3021,Albanvale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",28,Albanvale,3021,2019,512000.0
