Year,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,Median
2018,Wodonga,3691,Bandiana,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,390000.0
2019,Wodonga,3691,Bandiana,A Crimes against the person,A20 Assault and related offences,1,374000.0
2019,Wodonga,3691,Bandiana,A Crimes against the person,Other crimes against the person,1,374000.0
2020,Wodonga,3691,Bandiana,A Crimes against the person,A20 Assault and related offences,1,380000.0
2021,Wodonga,3691,Bandiana,A Crimes against the person,A20 Assault and related offences,7,447000.0
2021,Wodonga,3691,Bandiana,A Crimes against the person,A50 Robbery,1,447000.0
2021,Wodonga,3691,Bandiana,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,447000.0
2021,Wodonga,3691,Bandiana,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,447000.0
2021,Wodonga,3691,Bandiana,A Crimes against the person,Other crimes against the person,2,447000.0
2022,Wodonga,3691,Bandiana,A Crimes against the person,A20 Assault and related offences,1,449500.0
2022,Wodonga,3691,Bandiana,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,449500.0
2022,Wodonga,3691,Bandiana,A Crimes against the person,Other crimes against the person,6,449500.0
2013,Golden Plains,3331,Bannockburn,A Crimes against the person,A20 Assault and related offences,8,370000.0
2013,Golden Plains,3331,Bannockburn,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,370000.0
2013,Golden Plains,3331,Bannockburn,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,370000.0
2013,Golden Plains,3331,Bannockburn,A Crimes against the person,Other crimes against the person,17,370000.0
2014,Golden Plains,3331,Bannockburn,A Crimes against the person,A20 Assault and related offences,12,405000.0
2014,Golden Plains,3331,Bannockburn,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",4,405000.0
2014,Golden Plains,3331,Bannockburn,A Crimes against the person,Other crimes against the person,5,405000.0
2015,Golden Plains,3331,Bannockburn,A Crimes against the person,A20 Assault and related offences,9,393000.0
2015,Golden Plains,3331,Bannockburn,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,393000.0
2015,Golden Plains,3331,Bannockburn,A Crimes against the person,Other crimes against the person,3,393000.0
2016,Golden Plains,3331,Bannockburn,A Crimes against the person,A20 Assault and related offences,8,382000.0
2016,Golden Plains,3331,Bannockburn,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,382000.0
2016,Golden Plains,3331,Bannockburn,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,382000.0
2017,Golden Plains,3331,Bannockburn,A Crimes against the person,A20 Assault and related offences,11,430000.0
2017,Golden Plains,3331,Bannockburn,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,430000.0
2017,Golden Plains,3331,Bannockburn,A Crimes against the person,Other crimes against the person,9,430000.0
2018,Golden Plains,3331,Bannockburn,A Crimes against the person,A20 Assault and related offences,16,487500.0
2018,Golden Plains,3331,Bannockburn,A Crimes against the person,Other crimes against the person,5,487500.0
2019,Golden Plains,3331,Bannockburn,A Crimes against the person,A20 Assault and related offences,15,530000.0
2019,Golden Plains,3331,Bannockburn,A Crimes against the person,A50 Robbery,1,530000.0
2019,Golden Plains,3331,Bannockburn,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,530000.0
2019,Golden Plains,3331,Bannockburn,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,530000.0
2019,Golden Plains,3331,Bannockburn,A Crimes against the person,Other crimes against the person,3,530000.0
2020,Golden Plains,3331,Bannockburn,A Crimes against the person,A20 Assault and related offences,14,555000.0
2020,Golden Plains,3331,Bannockburn,A Crimes against the person,A50 Robbery,4,555000.0
2020,Golden Plains,3331,Bannockburn,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,555000.0
2020,Golden Plains,3331,Bannockburn,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,555000.0
2020,Golden Plains,3331,Bannockburn,A Crimes against the person,Other crimes against the person,4,555000.0
2021,Golden Plains,3331,Bannockburn,A Crimes against the person,A20 Assault and related offences,11,680000.0
2021,Golden Plains,3331,Bannockburn,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",4,680000.0
2021,Golden Plains,3331,Bannockburn,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,680000.0
2021,Golden Plains,3331,Bannockburn,A Crimes against the person,Other crimes against the person,5,680000.0
2022,Golden Plains,3331,Bannockburn,A Crimes against the person,A20 Assault and related offences,11,720000.0
2022,Golden Plains,3331,Bannockburn,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,720000.0
2022,Golden Plains,3331,Bannockburn,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,720000.0
2022,Golden Plains,3331,Bannockburn,A Crimes against the person,Other crimes against the person,9,720000.0
2013,Wodonga,3691,Baranduda,A Crimes against the person,A20 Assault and related offences,2,345000.0
2013,Wodonga,3691,Baranduda,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,345000.0
2013,Wodonga,3691,Baranduda,A Crimes against the person,Other crimes against the person,5,345000.0
2014,Wodonga,3691,Baranduda,A Crimes against the person,A20 Assault and related offences,3,330000.0
2014,Wodonga,3691,Baranduda,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,330000.0
2014,Wodonga,3691,Baranduda,A Crimes against the person,Other crimes against the person,3,330000.0
2015,Wodonga,3691,Baranduda,A Crimes against the person,A20 Assault and related offences,3,323000.0
2015,Wodonga,3691,Baranduda,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,323000.0
2015,Wodonga,3691,Baranduda,A Crimes against the person,Other crimes against the person,3,323000.0
2016,Wodonga,3691,Baranduda,A Crimes against the person,A20 Assault and related offences,4,350000.0
2016,Wodonga,3691,Baranduda,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",8,350000.0
2016,Wodonga,3691,Baranduda,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,350000.0
2016,Wodonga,3691,Baranduda,A Crimes against the person,Other crimes against the person,1,350000.0
2017,Wodonga,3691,Baranduda,A Crimes against the person,A20 Assault and related offences,6,350000.0
2017,Wodonga,3691,Baranduda,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,350000.0
2017,Wodonga,3691,Baranduda,A Crimes against the person,Other crimes against the person,1,350000.0
2018,Wodonga,3691,Baranduda,A Crimes against the person,Other crimes against the person,1,403500.0
2019,Wodonga,3691,Baranduda,A Crimes against the person,A20 Assault and related offences,3,395000.0
2019,Wodonga,3691,Baranduda,A Crimes against the person,Other crimes against the person,7,395000.0
2020,Wodonga,3691,Baranduda,A Crimes against the person,A20 Assault and related offences,6,430500.0
2020,Wodonga,3691,Baranduda,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,430500.0
2020,Wodonga,3691,Baranduda,A Crimes against the person,Other crimes against the person,3,430500.0
2021,Wodonga,3691,Baranduda,A Crimes against the person,A20 Assault and related offences,2,487000.0
2021,Wodonga,3691,Baranduda,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,487000.0
2022,Wodonga,3691,Baranduda,A Crimes against the person,A20 Assault and related offences,2,683000.0
2022,Wodonga,3691,Baranduda,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",4,683000.0
2022,Wodonga,3691,Baranduda,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,683000.0
2022,Wodonga,3691,Baranduda,A Crimes against the person,Other crimes against the person,1,683000.0
2013,Indigo,3688,Barnawartha,A Crimes against the person,A20 Assault and related offences,3,245000.0
2013,Indigo,3688,Barnawartha,A Crimes against the person,Other crimes against the person,17,245000.0
2014,Indigo,3688,Barnawartha,A Crimes against the person,A20 Assault and related offences,4,220000.0
2014,Indigo,3688,Barnawartha,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,220000.0
2014,Indigo,3688,Barnawartha,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,220000.0
2014,Indigo,3688,Barnawartha,A Crimes against the person,Other crimes against the person,1,220000.0
2015,Indigo,3688,Barnawartha,A Crimes against the person,A20 Assault and related offences,4,305000.0
2015,Indigo,3688,Barnawartha,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,305000.0
2015,Indigo,3688,Barnawartha,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,305000.0
2015,Indigo,3688,Barnawartha,A Crimes against the person,Other crimes against the person,3,305000.0
2016,Indigo,3688,Barnawartha,A Crimes against the person,A20 Assault and related offences,3,245000.0
2016,Indigo,3688,Barnawartha,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,245000.0
2016,Indigo,3688,Barnawartha,A Crimes against the person,Other crimes against the person,6,245000.0
2017,Indigo,3688,Barnawartha,A Crimes against the person,A20 Assault and related offences,1,312000.0
2017,Indigo,3688,Barnawartha,A Crimes against the person,Other crimes against the person,4,312000.0
2018,Indigo,3688,Barnawartha,A Crimes against the person,A20 Assault and related offences,4,280000.0
2018,Indigo,3688,Barnawartha,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,280000.0
2018,Indigo,3688,Barnawartha,A Crimes against the person,Other crimes against the person,3,280000.0
2019,Indigo,3688,Barnawartha,A Crimes against the person,A20 Assault and related offences,2,316000.0
2019,Indigo,3688,Barnawartha,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,316000.0
2019,Indigo,3688,Barnawartha,A Crimes against the person,A80 Dangerous and negligent acts endangering people,5,316000.0
2019,Indigo,3688,Barnawartha,A Crimes against the person,Other crimes against the person,1,316000.0
2020,Indigo,3688,Barnawartha,A Crimes against the person,A20 Assault and related offences,6,345000.0
2020,Indigo,3688,Barnawartha,A Crimes against the person,Other crimes against the person,1,345000.0
2021,Indigo,3688,Barnawartha,A Crimes against the person,A20 Assault and related offences,11,358500.0
2021,Indigo,3688,Barnawartha,A Crimes against the person,A50 Robbery,2,358500.0
2021,Indigo,3688,Barnawartha,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,358500.0
2021,Indigo,3688,Barnawartha,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,358500.0
2021,Indigo,3688,Barnawartha,A Crimes against the person,Other crimes against the person,1,358500.0
2022,Indigo,3688,Barnawartha,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,405000.0
2022,Indigo,3688,Barnawartha,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,405000.0
2022,Indigo,3688,Barnawartha,A Crimes against the person,Other crimes against the person,4,405000.0
2013,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A20 Assault and related offences,6,742500.0
2013,Greater Geelong,3227,Barwon Heads,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,742500.0
2013,Greater Geelong,3227,Barwon Heads,A Crimes against the person,Other crimes against the person,3,742500.0
2014,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A20 Assault and related offences,6,715000.0
2014,Greater Geelong,3227,Barwon Heads,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,715000.0
2014,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,715000.0
2014,Greater Geelong,3227,Barwon Heads,A Crimes against the person,Other crimes against the person,4,715000.0
2015,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A20 Assault and related offences,6,775000.0
2015,Greater Geelong,3227,Barwon Heads,A Crimes against the person,Other crimes against the person,3,775000.0
2016,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A20 Assault and related offences,5,842500.0
2016,Greater Geelong,3227,Barwon Heads,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,842500.0
2017,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A20 Assault and related offences,5,916000.0
2017,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A50 Robbery,1,916000.0
2017,Greater Geelong,3227,Barwon Heads,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,916000.0
2017,Greater Geelong,3227,Barwon Heads,A Crimes against the person,Other crimes against the person,1,916000.0
2018,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A20 Assault and related offences,9,965000.0
2018,Greater Geelong,3227,Barwon Heads,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,965000.0
2018,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A80 Dangerous and negligent acts endangering people,5,965000.0
2018,Greater Geelong,3227,Barwon Heads,A Crimes against the person,Other crimes against the person,2,965000.0
2019,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A20 Assault and related offences,10,1023000.0
2019,Greater Geelong,3227,Barwon Heads,A Crimes against the person,Other crimes against the person,3,1023000.0
2020,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A20 Assault and related offences,7,1285000.0
2020,Greater Geelong,3227,Barwon Heads,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",9,1285000.0
2020,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,1285000.0
2020,Greater Geelong,3227,Barwon Heads,A Crimes against the person,Other crimes against the person,2,1285000.0
2021,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A20 Assault and related offences,3,1557000.0
2021,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A50 Robbery,1,1557000.0
2021,Greater Geelong,3227,Barwon Heads,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,1557000.0
2021,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,1557000.0
2021,Greater Geelong,3227,Barwon Heads,A Crimes against the person,Other crimes against the person,9,1557000.0
2022,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A20 Assault and related offences,13,1667500.0
2022,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A50 Robbery,1,1667500.0
2022,Greater Geelong,3227,Barwon Heads,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,1667500.0
2022,Greater Geelong,3227,Barwon Heads,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,1667500.0
2022,Greater Geelong,3227,Barwon Heads,A Crimes against the person,Other crimes against the person,3,1667500.0
2013,Mornington Peninsula,3911,Baxter,A Crimes against the person,A20 Assault and related offences,7,330500.0
2013,Mornington Peninsula,3911,Baxter,A Crimes against the person,A50 Robbery,2,330500.0
2013,Mornington Peninsula,3911,Baxter,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,330500.0
2013,Mornington Peninsula,3911,Baxter,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,330500.0
2013,Mornington Peninsula,3911,Baxter,A Crimes against the person,Other crimes against the person,4,330500.0
2014,Mornington Peninsula,3911,Baxter,A Crimes against the person,A20 Assault and related offences,17,325000.0
2014,Mornington Peninsula,3911,Baxter,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",9,325000.0
2014,Mornington Peninsula,3911,Baxter,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,325000.0
2014,Mornington Peninsula,3911,Baxter,A Crimes against the person,Other crimes against the person,5,325000.0
2015,Mornington Peninsula,3911,Baxter,A Crimes against the person,A20 Assault and related offences,16,340000.0
2015,Mornington Peninsula,3911,Baxter,A Crimes against the person,A50 Robbery,1,340000.0
2015,Mornington Peninsula,3911,Baxter,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",48,340000.0
2015,Mornington Peninsula,3911,Baxter,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,340000.0
2015,Mornington Peninsula,3911,Baxter,A Crimes against the person,Other crimes against the person,6,340000.0
2016,Mornington Peninsula,3911,Baxter,A Crimes against the person,A20 Assault and related offences,22,403000.0
2016,Mornington Peninsula,3911,Baxter,A Crimes against the person,A50 Robbery,5,403000.0
2016,Mornington Peninsula,3911,Baxter,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",8,403000.0
2016,Mornington Peninsula,3911,Baxter,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,403000.0
2016,Mornington Peninsula,3911,Baxter,A Crimes against the person,Other crimes against the person,3,403000.0
2017,Mornington Peninsula,3911,Baxter,A Crimes against the person,A20 Assault and related offences,13,530000.0
2017,Mornington Peninsula,3911,Baxter,A Crimes against the person,A50 Robbery,2,530000.0
2017,Mornington Peninsula,3911,Baxter,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,530000.0
2017,Mornington Peninsula,3911,Baxter,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,530000.0
2017,Mornington Peninsula,3911,Baxter,A Crimes against the person,Other crimes against the person,2,530000.0
2018,Mornington Peninsula,3911,Baxter,A Crimes against the person,A20 Assault and related offences,17,542500.0
2018,Mornington Peninsula,3911,Baxter,A Crimes against the person,A50 Robbery,3,542500.0
2018,Mornington Peninsula,3911,Baxter,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,542500.0
2018,Mornington Peninsula,3911,Baxter,A Crimes against the person,A80 Dangerous and negligent acts endangering people,8,542500.0
2018,Mornington Peninsula,3911,Baxter,A Crimes against the person,Other crimes against the person,3,542500.0
2019,Mornington Peninsula,3911,Baxter,A Crimes against the person,A20 Assault and related offences,36,530000.0
2019,Mornington Peninsula,3911,Baxter,A Crimes against the person,A50 Robbery,1,530000.0
2019,Mornington Peninsula,3911,Baxter,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,530000.0
2019,Mornington Peninsula,3911,Baxter,A Crimes against the person,A80 Dangerous and negligent acts endangering people,6,530000.0
2019,Mornington Peninsula,3911,Baxter,A Crimes against the person,Other crimes against the person,9,530000.0
2020,Mornington Peninsula,3911,Baxter,A Crimes against the person,A20 Assault and related offences,30,567500.0
2020,Mornington Peninsula,3911,Baxter,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",13,567500.0
2020,Mornington Peninsula,3911,Baxter,A Crimes against the person,A80 Dangerous and negligent acts endangering people,6,567500.0
2020,Mornington Peninsula,3911,Baxter,A Crimes against the person,Other crimes against the person,21,567500.0
2021,Mornington Peninsula,3911,Baxter,A Crimes against the person,A20 Assault and related offences,18,710000.0
2021,Mornington Peninsula,3911,Baxter,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",4,710000.0
2021,Mornington Peninsula,3911,Baxter,A Crimes against the person,A80 Dangerous and negligent acts endangering people,5,710000.0
2021,Mornington Peninsula,3911,Baxter,A Crimes against the person,Other crimes against the person,5,710000.0
2022,Mornington Peninsula,3911,Baxter,A Crimes against the person,A20 Assault and related offences,12,787500.0
2022,Mornington Peninsula,3911,Baxter,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,787500.0
2022,Mornington Peninsula,3911,Baxter,A Crimes against the person,Other crimes against the person,4,787500.0
2013,Knox,3153,Bayswater,A Crimes against the person,A20 Assault and related offences,89,458500.0
2013,Knox,3153,Bayswater,A Crimes against the person,A50 Robbery,6,458500.0
2013,Knox,3153,Bayswater,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",18,458500.0
2013,Knox,3153,Bayswater,A Crimes against the person,A80 Dangerous and negligent acts endangering people,12,458500.0
2013,Knox,3153,Bayswater,A Crimes against the person,Other crimes against the person,26,458500.0
2014,Knox,3153,Bayswater,A Crimes against the person,A20 Assault and related offences,83,525000.0
2014,Knox,3153,Bayswater,A Crimes against the person,A50 Robbery,9,525000.0
2014,Knox,3153,Bayswater,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",21,525000.0
2014,Knox,3153,Bayswater,A Crimes against the person,A80 Dangerous and negligent acts endangering people,8,525000.0
2014,Knox,3153,Bayswater,A Crimes against the person,Other crimes against the person,29,525000.0
2015,Knox,3153,Bayswater,A Crimes against the person,A20 Assault and related offences,124,632500.0
2015,Knox,3153,Bayswater,A Crimes against the person,A50 Robbery,7,632500.0
2015,Knox,3153,Bayswater,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",27,632500.0
2015,Knox,3153,Bayswater,A Crimes against the person,A80 Dangerous and negligent acts endangering people,10,632500.0
2015,Knox,3153,Bayswater,A Crimes against the person,Other crimes against the person,60,632500.0
2016,Knox,3153,Bayswater,A Crimes against the person,A20 Assault and related offences,98,693000.0
2016,Knox,3153,Bayswater,A Crimes against the person,A50 Robbery,4,693000.0
2016,Knox,3153,Bayswater,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",54,693000.0
2016,Knox,3153,Bayswater,A Crimes against the person,A80 Dangerous and negligent acts endangering people,14,693000.0
2016,Knox,3153,Bayswater,A Crimes against the person,Other crimes against the person,39,693000.0
2017,Knox,3153,Bayswater,A Crimes against the person,A20 Assault and related offences,91,800500.0
2017,Knox,3153,Bayswater,A Crimes against the person,A50 Robbery,6,800500.0
2017,Knox,3153,Bayswater,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",22,800500.0
2017,Knox,3153,Bayswater,A Crimes against the person,A80 Dangerous and negligent acts endangering people,23,800500.0
2017,Knox,3153,Bayswater,A Crimes against the person,Other crimes against the person,44,800500.0
2018,Knox,3153,Bayswater,A Crimes against the person,A20 Assault and related offences,89,753000.0
2018,Knox,3153,Bayswater,A Crimes against the person,A50 Robbery,5,753000.0
2018,Knox,3153,Bayswater,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",22,753000.0
2018,Knox,3153,Bayswater,A Crimes against the person,A80 Dangerous and negligent acts endangering people,21,753000.0
2018,Knox,3153,Bayswater,A Crimes against the person,Other crimes against the person,14,753000.0
2019,Knox,3153,Bayswater,A Crimes against the person,A20 Assault and related offences,92,720000.0
2019,Knox,3153,Bayswater,A Crimes against the person,A50 Robbery,5,720000.0
2019,Knox,3153,Bayswater,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",23,720000.0
2019,Knox,3153,Bayswater,A Crimes against the person,A80 Dangerous and negligent acts endangering people,14,720000.0
2019,Knox,3153,Bayswater,A Crimes against the person,Other crimes against the person,34,720000.0
2020,Knox,3153,Bayswater,A Crimes against the person,A20 Assault and related offences,98,747000.0
2020,Knox,3153,Bayswater,A Crimes against the person,A50 Robbery,4,747000.0
2020,Knox,3153,Bayswater,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",37,747000.0
2020,Knox,3153,Bayswater,A Crimes against the person,A80 Dangerous and negligent acts endangering people,16,747000.0
2020,Knox,3153,Bayswater,A Crimes against the person,Other crimes against the person,108,747000.0
2021,Knox,3153,Bayswater,A Crimes against the person,A20 Assault and related offences,101,872500.0
2021,Knox,3153,Bayswater,A Crimes against the person,A50 Robbery,2,872500.0
2021,Knox,3153,Bayswater,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",20,872500.0
2021,Knox,3153,Bayswater,A Crimes against the person,A80 Dangerous and negligent acts endangering people,6,872500.0
2021,Knox,3153,Bayswater,A Crimes against the person,Other crimes against the person,19,872500.0
2022,Knox,3153,Bayswater,A Crimes against the person,A20 Assault and related offences,127,936500.0
2022,Knox,3153,Bayswater,A Crimes against the person,A50 Robbery,3,936500.0
2022,Knox,3153,Bayswater,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",27,936500.0
2022,Knox,3153,Bayswater,A Crimes against the person,A80 Dangerous and negligent acts endangering people,11,936500.0
2022,Knox,3153,Bayswater,A Crimes against the person,Other crimes against the person,30,936500.0
2013,Maroondah,3153,Bayswater North,A Crimes against the person,A20 Assault and related offences,63,468500.0
2013,Maroondah,3153,Bayswater North,A Crimes against the person,A50 Robbery,2,468500.0
2013,Maroondah,3153,Bayswater North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",10,468500.0
2013,Maroondah,3153,Bayswater North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,468500.0
2013,Maroondah,3153,Bayswater North,A Crimes against the person,Other crimes against the person,28,468500.0
2014,Maroondah,3153,Bayswater North,A Crimes against the person,A20 Assault and related offences,55,490000.0
2014,Maroondah,3153,Bayswater North,A Crimes against the person,A50 Robbery,3,490000.0
2014,Maroondah,3153,Bayswater North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",10,490000.0
2014,Maroondah,3153,Bayswater North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,7,490000.0
2014,Maroondah,3153,Bayswater North,A Crimes against the person,Other crimes against the person,4,490000.0
2015,Maroondah,3153,Bayswater North,A Crimes against the person,A20 Assault and related offences,59,580000.0
2015,Maroondah,3153,Bayswater North,A Crimes against the person,A50 Robbery,2,580000.0
2015,Maroondah,3153,Bayswater North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",18,580000.0
2015,Maroondah,3153,Bayswater North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,25,580000.0
2015,Maroondah,3153,Bayswater North,A Crimes against the person,Other crimes against the person,25,580000.0
2016,Maroondah,3153,Bayswater North,A Crimes against the person,A20 Assault and related offences,61,628000.0
2016,Maroondah,3153,Bayswater North,A Crimes against the person,A50 Robbery,2,628000.0
2016,Maroondah,3153,Bayswater North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",11,628000.0
2016,Maroondah,3153,Bayswater North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,13,628000.0
2016,Maroondah,3153,Bayswater North,A Crimes against the person,Other crimes against the person,9,628000.0
2017,Maroondah,3153,Bayswater North,A Crimes against the person,A20 Assault and related offences,57,737500.0
2017,Maroondah,3153,Bayswater North,A Crimes against the person,A50 Robbery,1,737500.0
2017,Maroondah,3153,Bayswater North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",10,737500.0
2017,Maroondah,3153,Bayswater North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,12,737500.0
2017,Maroondah,3153,Bayswater North,A Crimes against the person,Other crimes against the person,17,737500.0
2018,Maroondah,3153,Bayswater North,A Crimes against the person,A20 Assault and related offences,62,713000.0
2018,Maroondah,3153,Bayswater North,A Crimes against the person,A50 Robbery,6,713000.0
2018,Maroondah,3153,Bayswater North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",18,713000.0
2018,Maroondah,3153,Bayswater North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,25,713000.0
2018,Maroondah,3153,Bayswater North,A Crimes against the person,Other crimes against the person,14,713000.0
2019,Maroondah,3153,Bayswater North,A Crimes against the person,A20 Assault and related offences,66,695000.0
2019,Maroondah,3153,Bayswater North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",19,695000.0
2019,Maroondah,3153,Bayswater North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,8,695000.0
2019,Maroondah,3153,Bayswater North,A Crimes against the person,Other crimes against the person,29,695000.0
2020,Maroondah,3153,Bayswater North,A Crimes against the person,A20 Assault and related offences,84,731000.0
2020,Maroondah,3153,Bayswater North,A Crimes against the person,A50 Robbery,2,731000.0
2020,Maroondah,3153,Bayswater North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",26,731000.0
2020,Maroondah,3153,Bayswater North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,7,731000.0
2020,Maroondah,3153,Bayswater North,A Crimes against the person,Other crimes against the person,25,731000.0
2021,Maroondah,3153,Bayswater North,A Crimes against the person,A20 Assault and related offences,72,860000.0
2021,Maroondah,3153,Bayswater North,A Crimes against the person,A50 Robbery,1,860000.0
2021,Maroondah,3153,Bayswater North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",19,860000.0
2021,Maroondah,3153,Bayswater North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,11,860000.0
2021,Maroondah,3153,Bayswater North,A Crimes against the person,Other crimes against the person,29,860000.0
2022,Maroondah,3153,Bayswater North,A Crimes against the person,A20 Assault and related offences,79,868500.0
2022,Maroondah,3153,Bayswater North,A Crimes against the person,A50 Robbery,1,868500.0
2022,Maroondah,3153,Bayswater North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",16,868500.0
