Year,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,Median
2017,Whitehorse,3128,Box Hill,F Other offences,F20 Transport regulation offences,2,1738000.0
2018,Whitehorse,3128,Box Hill,F Other offences,F20 Transport regulation offences,1,1700500.0
2018,Whitehorse,3128,Box Hill,F Other offences,F30 Other government regulatory offences,2,1700500.0
2019,Whitehorse,3128,Box Hill,F Other offences,F20 Transport regulation offences,3,1536500.0
2019,Whitehorse,3128,Box Hill,F Other offences,F90 Miscellaneous offences,1,1536500.0
2020,Whitehorse,3128,Box Hill,F Other offences,F20 Transport regulation offences,1,1512500.0
2020,Whitehorse,3128,Box Hill,F Other offences,F90 Miscellaneous offences,186,1512500.0
2021,Whitehorse,3128,Box Hill,F Other offences,F20 Transport regulation offences,1,1630500.0
2021,Whitehorse,3128,Box Hill,F Other offences,F90 Miscellaneous offences,18,1630500.0
2022,Whitehorse,3128,Box Hill,F Other offences,F20 Transport regulation offences,3,1290000.0
2022,Whitehorse,3128,Box Hill,F Other offences,F30 Other government regulatory offences,1,1290000.0
2022,Whitehorse,3128,Box Hill,F Other offences,F90 Miscellaneous offences,2,1290000.0
2015,Whitehorse,3129,Box Hill North,F Other offences,F30 Other government regulatory offences,1,1060000.0
2016,Whitehorse,3129,Box Hill North,F Other offences,F30 Other government regulatory offences,1,1146000.0
2017,Whitehorse,3129,Box Hill North,F Other offences,F30 Other government regulatory offences,2,1321000.0
2018,Whitehorse,3129,Box Hill North,F Other offences,F90 Miscellaneous offences,1,1188000.0
2020,Whitehorse,3129,Box Hill North,F Other offences,F90 Miscellaneous offences,17,1187500.0
2021,Whitehorse,3129,Box Hill North,F Other offences,F90 Miscellaneous offences,2,1325000.0
2018,Whitehorse,3128,Box Hill South,F Other offences,F90 Miscellaneous offences,1,1285500.0
2020,Whitehorse,3128,Box Hill South,F Other offences,F90 Miscellaneous offences,10,1255000.0
2021,Whitehorse,3128,Box Hill South,F Other offences,F20 Transport regulation offences,1,1553000.0
2022,Whitehorse,3128,Box Hill South,F Other offences,F20 Transport regulation offences,1,1448000.0
2017,Maribyrnong,3019,Braybrook,F Other offences,F90 Miscellaneous offences,1,665000.0
2019,Maribyrnong,3019,Braybrook,F Other offences,F30 Other government regulatory offences,1,646500.0
2020,Maribyrnong,3019,Braybrook,F Other offences,F30 Other government regulatory offences,6,670000.0
2020,Maribyrnong,3019,Braybrook,F Other offences,F90 Miscellaneous offences,133,670000.0
2021,Maribyrnong,3019,Braybrook,F Other offences,F90 Miscellaneous offences,26,760000.0
2022,Maribyrnong,3019,Braybrook,F Other offences,F30 Other government regulatory offences,7,840000.0
2022,Maribyrnong,3019,Braybrook,F Other offences,F90 Miscellaneous offences,3,840000.0
2018,Greater Geelong,3219,Breakwater,F Other offences,F90 Miscellaneous offences,1,385000.0
2020,Greater Geelong,3219,Breakwater,F Other offences,F90 Miscellaneous offences,5,410000.0
2021,Greater Geelong,3219,Breakwater,F Other offences,F90 Miscellaneous offences,4,534500.0
2013,Wellington,3860,Briagolong,F Other offences,F90 Miscellaneous offences,1,226000.0
2021,Wellington,3860,Briagolong,F Other offences,F90 Miscellaneous offences,2,400000.0
2020,Banyule,3088,Briar Hill,F Other offences,F90 Miscellaneous offences,5,863000.0
2013,Loddon,3516,Bridgewater On Loddon,F Other offences,F20 Transport regulation offences,1,180000.0
2020,Loddon,3516,Bridgewater On Loddon,F Other offences,F90 Miscellaneous offences,4,290000.0
2021,Loddon,3516,Bridgewater On Loddon,F Other offences,F90 Miscellaneous offences,1,360000.0
2014,Alpine,3741,Bright,F Other offences,F10 Regulatory driving offences,1,339500.0
2014,Alpine,3741,Bright,F Other offences,F30 Other government regulatory offences,1,339500.0
2015,Alpine,3741,Bright,F Other offences,F20 Transport regulation offences,1,392500.0
2015,Alpine,3741,Bright,F Other offences,F30 Other government regulatory offences,1,392500.0
2016,Alpine,3741,Bright,F Other offences,F20 Transport regulation offences,1,429500.0
2016,Alpine,3741,Bright,F Other offences,F30 Other government regulatory offences,1,429500.0
2019,Alpine,3741,Bright,F Other offences,F30 Other government regulatory offences,1,580000.0
2020,Alpine,3741,Bright,F Other offences,F20 Transport regulation offences,1,700000.0
2020,Alpine,3741,Bright,F Other offences,F30 Other government regulatory offences,3,700000.0
2020,Alpine,3741,Bright,F Other offences,F90 Miscellaneous offences,1,700000.0
2021,Alpine,3741,Bright,F Other offences,F30 Other government regulatory offences,1,911000.0
2021,Alpine,3741,Bright,F Other offences,F90 Miscellaneous offences,6,911000.0
2022,Alpine,3741,Bright,F Other offences,F90 Miscellaneous offences,4,1225000.0
2013,Bayside,3186,Brighton,F Other offences,F20 Transport regulation offences,4,1802500.0
2014,Bayside,3186,Brighton,F Other offences,F20 Transport regulation offences,5,1940000.0
2014,Bayside,3186,Brighton,F Other offences,F30 Other government regulatory offences,1,1940000.0
2014,Bayside,3186,Brighton,F Other offences,F90 Miscellaneous offences,1,1940000.0
2016,Bayside,3186,Brighton,F Other offences,F20 Transport regulation offences,8,2740000.0
2017,Bayside,3186,Brighton,F Other offences,F20 Transport regulation offences,7,3050000.0
2017,Bayside,3186,Brighton,F Other offences,F30 Other government regulatory offences,1,3050000.0
2017,Bayside,3186,Brighton,F Other offences,F90 Miscellaneous offences,1,3050000.0
2018,Bayside,3186,Brighton,F Other offences,F20 Transport regulation offences,3,2888000.0
2018,Bayside,3186,Brighton,F Other offences,F30 Other government regulatory offences,1,2888000.0
2019,Bayside,3186,Brighton,F Other offences,F20 Transport regulation offences,1,2662500.0
2020,Bayside,3186,Brighton,F Other offences,F20 Transport regulation offences,1,3136000.0
2020,Bayside,3186,Brighton,F Other offences,F90 Miscellaneous offences,65,3136000.0
2021,Bayside,3186,Brighton,F Other offences,F20 Transport regulation offences,5,3478000.0
2021,Bayside,3186,Brighton,F Other offences,F90 Miscellaneous offences,7,3478000.0
2022,Bayside,3186,Brighton,F Other offences,F90 Miscellaneous offences,4,2938000.0
2013,Bayside,3187,Brighton East,F Other offences,F90 Miscellaneous offences,1,1230000.0
2020,Bayside,3187,Brighton East,F Other offences,F90 Miscellaneous offences,30,1965000.0
2021,Bayside,3187,Brighton East,F Other offences,F90 Miscellaneous offences,19,2250000.0
2013,Mitchell,3658,Broadford,F Other offences,F30 Other government regulatory offences,1,291000.0
2013,Mitchell,3658,Broadford,F Other offences,F90 Miscellaneous offences,1,291000.0
2014,Mitchell,3658,Broadford,F Other offences,F30 Other government regulatory offences,1,267000.0
2014,Mitchell,3658,Broadford,F Other offences,F90 Miscellaneous offences,1,267000.0
2015,Mitchell,3658,Broadford,F Other offences,F20 Transport regulation offences,1,270000.0
2015,Mitchell,3658,Broadford,F Other offences,F90 Miscellaneous offences,1,270000.0
2016,Mitchell,3658,Broadford,F Other offences,F30 Other government regulatory offences,1,287500.0
2019,Mitchell,3658,Broadford,F Other offences,F30 Other government regulatory offences,1,415000.0
2020,Mitchell,3658,Broadford,F Other offences,F30 Other government regulatory offences,3,454000.0
2020,Mitchell,3658,Broadford,F Other offences,F90 Miscellaneous offences,43,454000.0
2021,Mitchell,3658,Broadford,F Other offences,F30 Other government regulatory offences,4,505000.0
2021,Mitchell,3658,Broadford,F Other offences,F90 Miscellaneous offences,2,505000.0
2013,Hume,3047,Broadmeadows,F Other offences,F10 Regulatory driving offences,1,325000.0
2013,Hume,3047,Broadmeadows,F Other offences,F20 Transport regulation offences,2,325000.0
2013,Hume,3047,Broadmeadows,F Other offences,F30 Other government regulatory offences,14,325000.0
2013,Hume,3047,Broadmeadows,F Other offences,F90 Miscellaneous offences,2,325000.0
2014,Hume,3047,Broadmeadows,F Other offences,F20 Transport regulation offences,3,345000.0
2014,Hume,3047,Broadmeadows,F Other offences,F30 Other government regulatory offences,4,345000.0
2015,Hume,3047,Broadmeadows,F Other offences,F20 Transport regulation offences,3,370000.0
2015,Hume,3047,Broadmeadows,F Other offences,F30 Other government regulatory offences,5,370000.0
2015,Hume,3047,Broadmeadows,F Other offences,F90 Miscellaneous offences,3,370000.0
2016,Hume,3047,Broadmeadows,F Other offences,F20 Transport regulation offences,13,416500.0
2016,Hume,3047,Broadmeadows,F Other offences,F30 Other government regulatory offences,4,416500.0
2016,Hume,3047,Broadmeadows,F Other offences,F90 Miscellaneous offences,3,416500.0
2017,Hume,3047,Broadmeadows,F Other offences,F20 Transport regulation offences,9,546000.0
2017,Hume,3047,Broadmeadows,F Other offences,F30 Other government regulatory offences,1,546000.0
2017,Hume,3047,Broadmeadows,F Other offences,F90 Miscellaneous offences,2,546000.0
2018,Hume,3047,Broadmeadows,F Other offences,F20 Transport regulation offences,3,575000.0
2018,Hume,3047,Broadmeadows,F Other offences,F30 Other government regulatory offences,3,575000.0
2018,Hume,3047,Broadmeadows,F Other offences,F90 Miscellaneous offences,1,575000.0
2019,Hume,3047,Broadmeadows,F Other offences,F20 Transport regulation offences,5,526000.0
2019,Hume,3047,Broadmeadows,F Other offences,F30 Other government regulatory offences,1,526000.0
2019,Hume,3047,Broadmeadows,F Other offences,F90 Miscellaneous offences,2,526000.0
2020,Hume,3047,Broadmeadows,F Other offences,F30 Other government regulatory offences,1,554500.0
2020,Hume,3047,Broadmeadows,F Other offences,F90 Miscellaneous offences,352,554500.0
2021,Hume,3047,Broadmeadows,F Other offences,F30 Other government regulatory offences,1,595000.0
2021,Hume,3047,Broadmeadows,F Other offences,F90 Miscellaneous offences,50,595000.0
2022,Hume,3047,Broadmeadows,F Other offences,F20 Transport regulation offences,1,600000.0
2022,Hume,3047,Broadmeadows,F Other offences,F90 Miscellaneous offences,4,600000.0
2015,Melton,3338,Brookfield,F Other offences,F90 Miscellaneous offences,1,340000.0
2016,Melton,3338,Brookfield,F Other offences,F20 Transport regulation offences,5,360000.0
2016,Melton,3338,Brookfield,F Other offences,F90 Miscellaneous offences,1,360000.0
2017,Melton,3338,Brookfield,F Other offences,F30 Other government regulatory offences,1,425000.0
2020,Melton,3338,Brookfield,F Other offences,F90 Miscellaneous offences,22,500000.0
2021,Melton,3338,Brookfield,F Other offences,F90 Miscellaneous offences,7,537500.0
2013,Hobsons Bay,3012,Brooklyn,F Other offences,F30 Other government regulatory offences,1,491500.0
2018,Hobsons Bay,3012,Brooklyn,F Other offences,F30 Other government regulatory offences,3,695000.0
2018,Hobsons Bay,3012,Brooklyn,F Other offences,F90 Miscellaneous offences,1,695000.0
2020,Hobsons Bay,3012,Brooklyn,F Other offences,F90 Miscellaneous offences,24,700000.0
2021,Hobsons Bay,3012,Brooklyn,F Other offences,F30 Other government regulatory offences,2,850000.0
2021,Hobsons Bay,3012,Brooklyn,F Other offences,F90 Miscellaneous offences,1,850000.0
2022,Hobsons Bay,3012,Brooklyn,F Other offences,F30 Other government regulatory offences,3,749500.0
2020,Ballarat,3350,Brown Hill,F Other offences,F90 Miscellaneous offences,6,487500.0
2021,Ballarat,3350,Brown Hill,F Other offences,F90 Miscellaneous offences,4,600000.0
2013,Merri-bek,3056,Brunswick,F Other offences,F20 Transport regulation offences,1,750000.0
2013,Merri-bek,3056,Brunswick,F Other offences,F30 Other government regulatory offences,2,750000.0
2014,Merri-bek,3056,Brunswick,F Other offences,F30 Other government regulatory offences,1,815000.0
2014,Merri-bek,3056,Brunswick,F Other offences,F90 Miscellaneous offences,1,815000.0
2015,Merri-bek,3056,Brunswick,F Other offences,F20 Transport regulation offences,9,860500.0
2015,Merri-bek,3056,Brunswick,F Other offences,F30 Other government regulatory offences,4,860500.0
2015,Merri-bek,3056,Brunswick,F Other offences,F90 Miscellaneous offences,1,860500.0
2016,Merri-bek,3056,Brunswick,F Other offences,F20 Transport regulation offences,11,946000.0
2016,Merri-bek,3056,Brunswick,F Other offences,F30 Other government regulatory offences,5,946000.0
2016,Merri-bek,3056,Brunswick,F Other offences,F90 Miscellaneous offences,1,946000.0
2017,Merri-bek,3056,Brunswick,F Other offences,F20 Transport regulation offences,5,1200000.0
2017,Merri-bek,3056,Brunswick,F Other offences,F30 Other government regulatory offences,3,1200000.0
2017,Merri-bek,3056,Brunswick,F Other offences,F90 Miscellaneous offences,2,1200000.0
2018,Merri-bek,3056,Brunswick,F Other offences,F20 Transport regulation offences,9,1100000.0
2018,Merri-bek,3056,Brunswick,F Other offences,F30 Other government regulatory offences,1,1100000.0
2019,Merri-bek,3056,Brunswick,F Other offences,F20 Transport regulation offences,3,1033500.0
2019,Merri-bek,3056,Brunswick,F Other offences,F30 Other government regulatory offences,1,1033500.0
2019,Merri-bek,3056,Brunswick,F Other offences,F90 Miscellaneous offences,1,1033500.0
2020,Merri-bek,3056,Brunswick,F Other offences,F20 Transport regulation offences,6,1100000.0
2020,Merri-bek,3056,Brunswick,F Other offences,F30 Other government regulatory offences,1,1100000.0
2020,Merri-bek,3056,Brunswick,F Other offences,F90 Miscellaneous offences,134,1100000.0
2021,Merri-bek,3056,Brunswick,F Other offences,F20 Transport regulation offences,1,1350000.0
2021,Merri-bek,3056,Brunswick,F Other offences,F90 Miscellaneous offences,27,1350000.0
2022,Merri-bek,3056,Brunswick,F Other offences,F10 Regulatory driving offences,1,1325000.0
2022,Merri-bek,3056,Brunswick,F Other offences,F20 Transport regulation offences,2,1325000.0
2022,Merri-bek,3056,Brunswick,F Other offences,F30 Other government regulatory offences,1,1325000.0
2022,Merri-bek,3056,Brunswick,F Other offences,F90 Miscellaneous offences,5,1325000.0
2013,Merri-bek,3057,Brunswick East,F Other offences,F90 Miscellaneous offences,1,767000.0
2014,Merri-bek,3057,Brunswick East,F Other offences,F30 Other government regulatory offences,8,819500.0
2018,Merri-bek,3057,Brunswick East,F Other offences,F90 Miscellaneous offences,2,1170000.0
2019,Merri-bek,3057,Brunswick East,F Other offences,F90 Miscellaneous offences,1,1011500.0
2020,Merri-bek,3057,Brunswick East,F Other offences,F90 Miscellaneous offences,6,1283000.0
2020,Merri-bek,3057,Brunswick East,F Other offences,F90 Miscellaneous offences,22,1283000.0
2021,Merri-bek,3057,Brunswick East,F Other offences,F90 Miscellaneous offences,9,1420000.0
2022,Merri-bek,3057,Brunswick East,F Other offences,F30 Other government regulatory offences,3,1360000.0
2016,Merri-bek,3055,Brunswick West,F Other offences,F90 Miscellaneous offences,2,1005000.0
2020,Merri-bek,3055,Brunswick West,F Other offences,F90 Miscellaneous offences,41,1177500.0
2021,Merri-bek,3055,Brunswick West,F Other offences,F90 Miscellaneous offences,12,1361000.0
2022,Merri-bek,3055,Brunswick West,F Other offences,F90 Miscellaneous offences,1,1275000.0
2020,East Gippsland,3885,Bruthen,F Other offences,F90 Miscellaneous offences,2,345000.0
2021,East Gippsland,3885,Bruthen,F Other offences,F90 Miscellaneous offences,1,285000.0
2015,Manningham,3105,Bulleen,F Other offences,F30 Other government regulatory offences,3,1095000.0
2019,Manningham,3105,Bulleen,F Other offences,F30 Other government regulatory offences,1,1105000.0
2019,Manningham,3105,Bulleen,F Other offences,F90 Miscellaneous offences,1,1105000.0
2020,Manningham,3105,Bulleen,F Other offences,F30 Other government regulatory offences,1,1177000.0
2020,Manningham,3105,Bulleen,F Other offences,F90 Miscellaneous offences,35,1177000.0
2021,Manningham,3105,Bulleen,F Other offences,F20 Transport regulation offences,1,1360000.0
2021,Manningham,3105,Bulleen,F Other offences,F90 Miscellaneous offences,9,1360000.0
2016,Moira,3730,Bundalong,F Other offences,F30 Other government regulatory offences,2,425000.0
2014,Whittlesea,3083,Bundoora,F Other offences,F90 Miscellaneous offences,1,553500.0
2015,Whittlesea,3083,Bundoora,F Other offences,F10 Regulatory driving offences,1,600500.0
2016,Whittlesea,3083,Bundoora,F Other offences,F30 Other government regulatory offences,1,652000.0
2016,Whittlesea,3083,Bundoora,F Other offences,F90 Miscellaneous offences,4,652000.0
2017,Whittlesea,3083,Bundoora,F Other offences,F20 Transport regulation offences,2,753000.0
2017,Whittlesea,3083,Bundoora,F Other offences,F30 Other government regulatory offences,2,753000.0
2018,Whittlesea,3083,Bundoora,F Other offences,F90 Miscellaneous offences,3,730000.0
2019,Whittlesea,3083,Bundoora,F Other offences,F30 Other government regulatory offences,3,732500.0
2019,Whittlesea,3083,Bundoora,F Other offences,F90 Miscellaneous offences,3,732500.0
2020,Whittlesea,3083,Bundoora,F Other offences,F90 Miscellaneous offences,105,745000.0
2021,Whittlesea,3083,Bundoora,F Other offences,F30 Other government regulatory offences,1,867500.0
2021,Whittlesea,3083,Bundoora,F Other offences,F90 Miscellaneous offences,17,867500.0
2022,Whittlesea,3083,Bundoora,F Other offences,F90 Miscellaneous offences,7,846500.0
2013,Ballarat,3357,Buninyong,F Other offences,F30 Other government regulatory offences,1,348000.0
2013,Ballarat,3357,Buninyong,F Other offences,F90 Miscellaneous offences,1,348000.0
2019,Ballarat,3357,Buninyong,F Other offences,F90 Miscellaneous offences,1,475000.0
2020,Ballarat,3357,Buninyong,F Other offences,F90 Miscellaneous offences,10,587500.0
2021,Ballarat,3357,Buninyong,F Other offences,F90 Miscellaneous offences,7,666000.0
2013,Cardinia,3815,Bunyip,F Other offences,F90 Miscellaneous offences,1,332500.0
2014,Cardinia,3815,Bunyip,F Other offences,F20 Transport regulation offences,2,325000.0
2019,Cardinia,3815,Bunyip,F Other offences,F90 Miscellaneous offences,1,500500.0
2020,Cardinia,3815,Bunyip,F Other offences,F90 Miscellaneous offences,3,541500.0
2021,Cardinia,3815,Bunyip,F Other offences,F90 Miscellaneous offences,5,652500.0
2013,Yarra,3121,Burnley,F Other offences,F20 Transport regulation offences,3,836000.0
2014,Yarra,3121,Burnley,F Other offences,F20 Transport regulation offences,1,1100000.0
2016,Yarra,3121,Burnley,F Other offences,F20 Transport regulation offences,1,1215000.0
2018,Yarra,3121,Burnley,F Other offences,F20 Transport regulation offences,1,1277500.0
2020,Yarra,3121,Burnley,F Other offences,F90 Miscellaneous offences,42,1497500.0
2021,Yarra,3121,Burnley,F Other offences,F90 Miscellaneous offences,8,1595000.0
2019,Melton,3023,Burnside,F Other offences,F90 Miscellaneous offences,1,605000.0
2020,Melton,3023,Burnside,F Other offences,F90 Miscellaneous offences,16,660000.0
2021,Melton,3023,Burnside,F Other offences,F90 Miscellaneous offences,1,720000.0
2018,Melton,3023,Burnside Heights,F Other offences,F90 Miscellaneous offences,1,633000.0
2020,Melton,3023,Burnside Heights,F Other offences,F90 Miscellaneous offences,16,652500.0
2021,Melton,3023,Burnside Heights,F Other offences,F90 Miscellaneous offences,8,701000.0
2022,Melton,3023,Burnside Heights,F Other offences,F90 Miscellaneous offences,1,713500.0
2013,Whitehorse,3125,Burwood,F Other offences,F30 Other government regulatory offences,3,780000.0
2014,Whitehorse,3125,Burwood,F Other offences,F30 Other government regulatory offences,1,921000.0
2017,Whitehorse,3125,Burwood,F Other offences,F30 Other government regulatory offences,14,1357000.0
2020,Whitehorse,3125,Burwood,F Other offences,F90 Miscellaneous offences,61,1277500.0
2021,Whitehorse,3125,Burwood,F Other offences,F90 Miscellaneous offences,1,1430000.0
2022,Whitehorse,3125,Burwood,F Other offences,F30 Other government regulatory offences,2,1380000.0
2022,Whitehorse,3125,Burwood,F Other offences,F90 Miscellaneous offences,1,1380000.0
2015,Whitehorse,3151,Burwood East,F Other offences,F30 Other government regulatory offences,1,982500.0
2020,Whitehorse,3151,Burwood East,F Other offences,F90 Miscellaneous offences,46,1052000.0
2021,Whitehorse,3151,Burwood East,F Other offences,F90 Miscellaneous offences,1,1252000.0
2013,Brimbank,3023,Cairnlea,F Other offences,F90 Miscellaneous offences,1,480000.0
2020,Brimbank,3023,Cairnlea,F Other offences,F90 Miscellaneous offences,44,807500.0
2021,Brimbank,3023,Cairnlea,F Other offences,F90 Miscellaneous offences,8,850000.0
2022,Brimbank,3023,Cairnlea,F Other offences,F30 Other government regulatory offences,2,781000.0
2013,Greater Bendigo,3556,California Gully,F Other offences,F20 Transport regulation offences,3,252500.0
2013,Greater Bendigo,3556,California Gully,F Other offences,F30 Other government regulatory offences,1,252500.0
2014,Greater Bendigo,3556,California Gully,F Other offences,F20 Transport regulation offences,2,262000.0
2015,Greater Bendigo,3556,California Gully,F Other offences,F20 Transport regulation offences,1,255000.0
2016,Greater Bendigo,3556,California Gully,F Other offences,F90 Miscellaneous offences,1,255000.0
2017,Greater Bendigo,3556,California Gully,F Other offences,F30 Other government regulatory offences,1,250000.0
2020,Greater Bendigo,3556,California Gully,F Other offences,F90 Miscellaneous offences,3,318000.0
2021,Greater Bendigo,3556,California Gully,F Other offences,F90 Miscellaneous offences,1,415000.0
2013,Boroondara,3124,Camberwell,F Other offences,F20 Transport regulation offences,1,1382000.0
2014,Boroondara,3124,Camberwell,F Other offences,F20 Transport regulation offences,1,1655000.0
2016,Boroondara,3124,Camberwell,F Other offences,F20 Transport regulation offences,1,2090000.0
2017,Boroondara,3124,Camberwell,F Other offences,F20 Transport regulation offences,4,2300000.0
2018,Boroondara,3124,Camberwell,F Other offences,F20 Transport regulation offences,2,2155000.0
2018,Boroondara,3124,Camberwell,F Other offences,F90 Miscellaneous offences,2,2155000.0
2019,Boroondara,3124,Camberwell,F Other offences,F20 Transport regulation offences,6,2070000.0
2020,Boroondara,3124,Camberwell,F Other offences,F20 Transport regulation offences,6,2085000.0
2020,Boroondara,3124,Camberwell,F Other offences,F90 Miscellaneous offences,27,2085000.0
2021,Boroondara,3124,Camberwell,F Other offences,F90 Miscellaneous offences,15,2563500.0
2022,Boroondara,3124,Camberwell,F Other offences,F20 Transport regulation offences,1,2403000.0
2022,Boroondara,3124,Camberwell,F Other offences,F90 Miscellaneous offences,1,2403000.0
2013,Hume,3061,Campbellfield,F Other offences,F90 Miscellaneous offences,1,330000.0
2014,Hume,3061,Campbellfield,F Other offences,F30 Other government regulatory offences,8,338000.0
2015,Hume,3061,Campbellfield,F Other offences,F30 Other government regulatory offences,6,374500.0
2016,Hume,3061,Campbellfield,F Other offences,F20 Transport regulation offences,1,420000.0
2016,Hume,3061,Campbellfield,F Other offences,F30 Other government regulatory offences,4,420000.0
2016,Hume,3061,Campbellfield,F Other offences,F90 Miscellaneous offences,2,420000.0
2017,Hume,3061,Campbellfield,F Other offences,F20 Transport regulation offences,1,507000.0
2017,Hume,3061,Campbellfield,F Other offences,F30 Other government regulatory offences,1,507000.0
2018,Hume,3061,Campbellfield,F Other offences,F20 Transport regulation offences,1,550000.0
2018,Hume,3061,Campbellfield,F Other offences,F30 Other government regulatory offences,3,550000.0
2019,Hume,3061,Campbellfield,F Other offences,F20 Transport regulation offences,1,533000.0
2019,Hume,3061,Campbellfield,F Other offences,F30 Other government regulatory offences,1,533000.0
2020,Hume,3061,Campbellfield,F Other offences,F30 Other government regulatory offences,12,537500.0
2020,Hume,3061,Campbellfield,F Other offences,F90 Miscellaneous offences,63,537500.0
2021,Hume,3061,Campbellfield,F Other offences,F20 Transport regulation offences,2,600000.0
2021,Hume,3061,Campbellfield,F Other offences,F30 Other government regulatory offences,12,600000.0
2021,Hume,3061,Campbellfield,F Other offences,F90 Miscellaneous offences,31,600000.0
2022,Hume,3061,Campbellfield,F Other offences,F30 Other government regulatory offences,12,636000.0
2022,Hume,3061,Campbellfield,F Other offences,F90 Miscellaneous offences,1,636000.0
2015,Mount Alexander,3451,Campbells Creek,F Other offences,F90 Miscellaneous offences,1,387500.0
2016,Mount Alexander,3451,Campbells Creek,F Other offences,F20 Transport regulation offences,1,426500.0
2018,Mount Alexander,3451,Campbells Creek,F Other offences,F30 Other government regulatory offences,2,460500.0
2018,Mount Alexander,3451,Campbells Creek,F Other offences,F90 Miscellaneous offences,1,460500.0
2019,Mount Alexander,3451,Campbells Creek,F Other offences,F30 Other government regulatory offences,1,500000.0
2019,Mount Alexander,3451,Campbells Creek,F Other offences,F90 Miscellaneous offences,1,500000.0
2020,Mount Alexander,3451,Campbells Creek,F Other offences,F30 Other government regulatory offences,1,522500.0
2020,Mount Alexander,3451,Campbells Creek,F Other offences,F90 Miscellaneous offences,2,522500.0
2021,Mount Alexander,3451,Campbells Creek,F Other offences,F90 Miscellaneous offences,2,650000.0
2013,Corangamite,3260,Camperdown,F Other offences,F30 Other government regulatory offences,1,220000.0
2015,Corangamite,3260,Camperdown,F Other offences,F20 Transport regulation offences,1,218000.0
2015,Corangamite,3260,Camperdown,F Other offences,F90 Miscellaneous offences,1,218000.0
2018,Corangamite,3260,Camperdown,F Other offences,F30 Other government regulatory offences,1,235000.0
2019,Corangamite,3260,Camperdown,F Other offences,F20 Transport regulation offences,1,280000.0
2019,Corangamite,3260,Camperdown,F Other offences,F90 Miscellaneous offences,1,280000.0
2020,Corangamite,3260,Camperdown,F Other offences,F90 Miscellaneous offences,7,295000.0
2021,Corangamite,3260,Camperdown,F Other offences,F90 Miscellaneous offences,2,362500.0
2022,Corangamite,3260,Camperdown,F Other offences,F90 Miscellaneous offences,1,404000.0
2020,Ballarat,3350,Canadian,F Other offences,F30 Other government regulatory offences,2,422500.0
2020,Ballarat,3350,Canadian,F Other offences,F90 Miscellaneous offences,4,422500.0
2021,Ballarat,3350,Canadian,F Other offences,F90 Miscellaneous offences,3,490000.0
2016,Boroondara,3126,Canterbury,F Other offences,F90 Miscellaneous offences,1,2620000.0
2019,Boroondara,3126,Canterbury,F Other offences,F90 Miscellaneous offences,1,2902500.0
2020,Boroondara,3126,Canterbury,F Other offences,F90 Miscellaneous offences,1,2705000.0
2021,Boroondara,3126,Canterbury,F Other offences,F90 Miscellaneous offences,1,3340000.0
2015,Bass Coast,3995,Cape Paterson,F Other offences,F90 Miscellaneous offences,1,350000.0
2014,Mornington Peninsula,3939,Cape Schanck,F Other offences,F90 Miscellaneous offences,1,557500.0
2020,Mornington Peninsula,3939,Cape Schanck,F Other offences,F90 Miscellaneous offences,1,1095500.0
2013,Mornington Peninsula,3940,Capel Sound,F Other offences,F90 Miscellaneous offences,2,350000.0
2014,Mornington Peninsula,3940,Capel Sound,F Other offences,F30 Other government regulatory offences,1,366000.0
2014,Mornington Peninsula,3940,Capel Sound,F Other offences,F90 Miscellaneous offences,1,366000.0
2018,Mornington Peninsula,3940,Capel Sound,F Other offences,F90 Miscellaneous offences,3,550000.0
2019,Mornington Peninsula,3940,Capel Sound,F Other offences,F20 Transport regulation offences,1,520000.0
2019,Mornington Peninsula,3940,Capel Sound,F Other offences,F90 Miscellaneous offences,1,520000.0
2020,Mornington Peninsula,3940,Capel Sound,F Other offences,F90 Miscellaneous offences,27,580000.0
2021,Mornington Peninsula,3940,Capel Sound,F Other offences,F10 Regulatory driving offences,1,775000.0
2021,Mornington Peninsula,3940,Capel Sound,F Other offences,F30 Other government regulatory offences,5,775000.0
2021,Mornington Peninsula,3940,Capel Sound,F Other offences,F90 Miscellaneous offences,6,775000.0
2022,Mornington Peninsula,3940,Capel Sound,F Other offences,F90 Miscellaneous offences,3,850000.0
2016,Central Goldfields,3464,Carisbrook,F Other offences,F90 Miscellaneous offences,1,200000.0
2021,Central Goldfields,3464,Carisbrook,F Other offences,F90 Miscellaneous offences,4,364000.0
2013,Melbourne,3053,Carlton,F Other offences,F30 Other government regulatory offences,1,1002500.0
2013,Melbourne,3053,Carlton,F Other offences,F90 Miscellaneous offences,3,1002500.0
2015,Melbourne,3053,Carlton,F Other offences,F90 Miscellaneous offences,1,830000.0
2016,Melbourne,3053,Carlton,F Other offences,F30 Other government regulatory offences,1,1050000.0
2017,Melbourne,3053,Carlton,F Other offences,F20 Transport regulation offences,1,1470000.0
2017,Melbourne,3053,Carlton,F Other offences,F90 Miscellaneous offences,1,1470000.0
2018,Melbourne,3053,Carlton,F Other offences,F20 Transport regulation offences,1,1625000.0
2019,Melbourne,3053,Carlton,F Other offences,F90 Miscellaneous offences,1,1308000.0
2020,Melbourne,3053,Carlton,F Other offences,F90 Miscellaneous offences,144,1452500.0
