Year,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,Median
2022,Greater Geelong,3219,Geelong,C Drug offences,C30 Drug use and possession,123,850000.0
2013,Greater Geelong,3218,Geelong West,C Drug offences,C20 Cultivate or manufacture drugs,1,440000.0
2013,Greater Geelong,3218,Geelong West,C Drug offences,C30 Drug use and possession,2,440000.0
2014,Greater Geelong,3218,Geelong West,C Drug offences,C10 Drug dealing and trafficking,4,469000.0
2014,Greater Geelong,3218,Geelong West,C Drug offences,C20 Cultivate or manufacture drugs,2,469000.0
2014,Greater Geelong,3218,Geelong West,C Drug offences,C30 Drug use and possession,27,469000.0
2015,Greater Geelong,3218,Geelong West,C Drug offences,C10 Drug dealing and trafficking,8,490000.0
2015,Greater Geelong,3218,Geelong West,C Drug offences,C20 Cultivate or manufacture drugs,3,490000.0
2015,Greater Geelong,3218,Geelong West,C Drug offences,C30 Drug use and possession,23,490000.0
2016,Greater Geelong,3218,Geelong West,C Drug offences,C10 Drug dealing and trafficking,4,543500.0
2016,Greater Geelong,3218,Geelong West,C Drug offences,C20 Cultivate or manufacture drugs,1,543500.0
2016,Greater Geelong,3218,Geelong West,C Drug offences,C30 Drug use and possession,22,543500.0
2017,Greater Geelong,3218,Geelong West,C Drug offences,C10 Drug dealing and trafficking,4,654000.0
2017,Greater Geelong,3218,Geelong West,C Drug offences,C20 Cultivate or manufacture drugs,1,654000.0
2017,Greater Geelong,3218,Geelong West,C Drug offences,C30 Drug use and possession,25,654000.0
2018,Greater Geelong,3218,Geelong West,C Drug offences,C10 Drug dealing and trafficking,2,713000.0
2018,Greater Geelong,3218,Geelong West,C Drug offences,C30 Drug use and possession,12,713000.0
2019,Greater Geelong,3218,Geelong West,C Drug offences,C10 Drug dealing and trafficking,3,675000.0
2019,Greater Geelong,3218,Geelong West,C Drug offences,C20 Cultivate or manufacture drugs,1,675000.0
2019,Greater Geelong,3218,Geelong West,C Drug offences,C30 Drug use and possession,33,675000.0
2020,Greater Geelong,3218,Geelong West,C Drug offences,C10 Drug dealing and trafficking,4,749500.0
2020,Greater Geelong,3218,Geelong West,C Drug offences,C20 Cultivate or manufacture drugs,2,749500.0
2020,Greater Geelong,3218,Geelong West,C Drug offences,C30 Drug use and possession,48,749500.0
2021,Greater Geelong,3218,Geelong West,C Drug offences,C10 Drug dealing and trafficking,2,885000.0
2021,Greater Geelong,3218,Geelong West,C Drug offences,C20 Cultivate or manufacture drugs,2,885000.0
2021,Greater Geelong,3218,Geelong West,C Drug offences,C30 Drug use and possession,27,885000.0
2022,Greater Geelong,3218,Geelong West,C Drug offences,C10 Drug dealing and trafficking,1,1100000.0
2022,Greater Geelong,3218,Geelong West,C Drug offences,C20 Cultivate or manufacture drugs,4,1100000.0
2022,Greater Geelong,3218,Geelong West,C Drug offences,C30 Drug use and possession,15,1100000.0
2013,Cardinia,3783,Gembrook,C Drug offences,C30 Drug use and possession,6,344000.0
2014,Cardinia,3783,Gembrook,C Drug offences,C20 Cultivate or manufacture drugs,1,400000.0
2014,Cardinia,3783,Gembrook,C Drug offences,C30 Drug use and possession,1,400000.0
2015,Cardinia,3783,Gembrook,C Drug offences,C30 Drug use and possession,8,440000.0
2016,Cardinia,3783,Gembrook,C Drug offences,C30 Drug use and possession,4,525000.0
2017,Cardinia,3783,Gembrook,C Drug offences,C10 Drug dealing and trafficking,1,565000.0
2017,Cardinia,3783,Gembrook,C Drug offences,C30 Drug use and possession,6,565000.0
2018,Cardinia,3783,Gembrook,C Drug offences,C20 Cultivate or manufacture drugs,1,610000.0
2018,Cardinia,3783,Gembrook,C Drug offences,C30 Drug use and possession,6,610000.0
2019,Cardinia,3783,Gembrook,C Drug offences,C30 Drug use and possession,11,650000.0
2020,Cardinia,3783,Gembrook,C Drug offences,C20 Cultivate or manufacture drugs,1,680000.0
2020,Cardinia,3783,Gembrook,C Drug offences,C30 Drug use and possession,2,680000.0
2021,Cardinia,3783,Gembrook,C Drug offences,C10 Drug dealing and trafficking,2,789500.0
2021,Cardinia,3783,Gembrook,C Drug offences,C20 Cultivate or manufacture drugs,1,789500.0
2022,Cardinia,3783,Gembrook,C Drug offences,C30 Drug use and possession,2,820000.0
2013,Macedon Ranges,3437,Gisborne,C Drug offences,C30 Drug use and possession,11,496000.0
2014,Macedon Ranges,3437,Gisborne,C Drug offences,C10 Drug dealing and trafficking,8,510000.0
2014,Macedon Ranges,3437,Gisborne,C Drug offences,C20 Cultivate or manufacture drugs,4,510000.0
2014,Macedon Ranges,3437,Gisborne,C Drug offences,C30 Drug use and possession,28,510000.0
2014,Macedon Ranges,3437,Gisborne,C Drug offences,C90 Other drug offences,1,510000.0
2015,Macedon Ranges,3437,Gisborne,C Drug offences,C10 Drug dealing and trafficking,17,550000.0
2015,Macedon Ranges,3437,Gisborne,C Drug offences,C30 Drug use and possession,61,550000.0
2016,Macedon Ranges,3437,Gisborne,C Drug offences,C10 Drug dealing and trafficking,13,635000.0
2016,Macedon Ranges,3437,Gisborne,C Drug offences,C20 Cultivate or manufacture drugs,2,635000.0
2016,Macedon Ranges,3437,Gisborne,C Drug offences,C30 Drug use and possession,65,635000.0
2017,Macedon Ranges,3437,Gisborne,C Drug offences,C10 Drug dealing and trafficking,9,655000.0
2017,Macedon Ranges,3437,Gisborne,C Drug offences,C30 Drug use and possession,49,655000.0
2018,Macedon Ranges,3437,Gisborne,C Drug offences,C10 Drug dealing and trafficking,6,770000.0
2018,Macedon Ranges,3437,Gisborne,C Drug offences,C20 Cultivate or manufacture drugs,3,770000.0
2018,Macedon Ranges,3437,Gisborne,C Drug offences,C30 Drug use and possession,27,770000.0
2018,Macedon Ranges,3437,Gisborne,C Drug offences,C90 Other drug offences,1,770000.0
2019,Macedon Ranges,3437,Gisborne,C Drug offences,C10 Drug dealing and trafficking,2,730000.0
2019,Macedon Ranges,3437,Gisborne,C Drug offences,C20 Cultivate or manufacture drugs,1,730000.0
2019,Macedon Ranges,3437,Gisborne,C Drug offences,C30 Drug use and possession,31,730000.0
2020,Macedon Ranges,3437,Gisborne,C Drug offences,C10 Drug dealing and trafficking,6,810000.0
2020,Macedon Ranges,3437,Gisborne,C Drug offences,C20 Cultivate or manufacture drugs,3,810000.0
2020,Macedon Ranges,3437,Gisborne,C Drug offences,C30 Drug use and possession,64,810000.0
2021,Macedon Ranges,3437,Gisborne,C Drug offences,C10 Drug dealing and trafficking,6,900000.0
2021,Macedon Ranges,3437,Gisborne,C Drug offences,C30 Drug use and possession,43,900000.0
2022,Macedon Ranges,3437,Gisborne,C Drug offences,C20 Cultivate or manufacture drugs,1,1125000.0
2022,Macedon Ranges,3437,Gisborne,C Drug offences,C30 Drug use and possession,12,1125000.0
2013,Hume,3043,Gladstone Park,C Drug offences,C10 Drug dealing and trafficking,1,392500.0
2013,Hume,3043,Gladstone Park,C Drug offences,C20 Cultivate or manufacture drugs,1,392500.0
2013,Hume,3043,Gladstone Park,C Drug offences,C30 Drug use and possession,10,392500.0
2014,Hume,3043,Gladstone Park,C Drug offences,C10 Drug dealing and trafficking,4,400000.0
2014,Hume,3043,Gladstone Park,C Drug offences,C20 Cultivate or manufacture drugs,2,400000.0
2014,Hume,3043,Gladstone Park,C Drug offences,C30 Drug use and possession,12,400000.0
2015,Hume,3043,Gladstone Park,C Drug offences,C10 Drug dealing and trafficking,5,460000.0
2015,Hume,3043,Gladstone Park,C Drug offences,C20 Cultivate or manufacture drugs,1,460000.0
2015,Hume,3043,Gladstone Park,C Drug offences,C30 Drug use and possession,30,460000.0
2016,Hume,3043,Gladstone Park,C Drug offences,C10 Drug dealing and trafficking,5,525000.0
2016,Hume,3043,Gladstone Park,C Drug offences,C20 Cultivate or manufacture drugs,1,525000.0
2016,Hume,3043,Gladstone Park,C Drug offences,C30 Drug use and possession,26,525000.0
2017,Hume,3043,Gladstone Park,C Drug offences,C10 Drug dealing and trafficking,3,645000.0
2017,Hume,3043,Gladstone Park,C Drug offences,C20 Cultivate or manufacture drugs,1,645000.0
2017,Hume,3043,Gladstone Park,C Drug offences,C30 Drug use and possession,17,645000.0
2018,Hume,3043,Gladstone Park,C Drug offences,C10 Drug dealing and trafficking,4,630000.0
2018,Hume,3043,Gladstone Park,C Drug offences,C20 Cultivate or manufacture drugs,4,630000.0
2018,Hume,3043,Gladstone Park,C Drug offences,C30 Drug use and possession,27,630000.0
2019,Hume,3043,Gladstone Park,C Drug offences,C10 Drug dealing and trafficking,5,636500.0
2019,Hume,3043,Gladstone Park,C Drug offences,C20 Cultivate or manufacture drugs,7,636500.0
2019,Hume,3043,Gladstone Park,C Drug offences,C30 Drug use and possession,42,636500.0
2020,Hume,3043,Gladstone Park,C Drug offences,C10 Drug dealing and trafficking,2,640000.0
2020,Hume,3043,Gladstone Park,C Drug offences,C20 Cultivate or manufacture drugs,1,640000.0
2020,Hume,3043,Gladstone Park,C Drug offences,C30 Drug use and possession,36,640000.0
2021,Hume,3043,Gladstone Park,C Drug offences,C10 Drug dealing and trafficking,1,728000.0
2021,Hume,3043,Gladstone Park,C Drug offences,C20 Cultivate or manufacture drugs,1,728000.0
2021,Hume,3043,Gladstone Park,C Drug offences,C30 Drug use and possession,7,728000.0
2022,Hume,3043,Gladstone Park,C Drug offences,C10 Drug dealing and trafficking,3,745000.0
2022,Hume,3043,Gladstone Park,C Drug offences,C30 Drug use and possession,9,745000.0
2013,Glen Eira,3163,Glen Huntly,C Drug offences,C10 Drug dealing and trafficking,20,977500.0
2013,Glen Eira,3163,Glen Huntly,C Drug offences,C30 Drug use and possession,6,977500.0
2014,Glen Eira,3163,Glen Huntly,C Drug offences,C10 Drug dealing and trafficking,1,1135000.0
2014,Glen Eira,3163,Glen Huntly,C Drug offences,C30 Drug use and possession,12,1135000.0
2015,Glen Eira,3163,Glen Huntly,C Drug offences,C20 Cultivate or manufacture drugs,1,1350000.0
2015,Glen Eira,3163,Glen Huntly,C Drug offences,C30 Drug use and possession,8,1350000.0
2016,Glen Eira,3163,Glen Huntly,C Drug offences,C20 Cultivate or manufacture drugs,1,1330000.0
2016,Glen Eira,3163,Glen Huntly,C Drug offences,C30 Drug use and possession,6,1330000.0
2017,Glen Eira,3163,Glen Huntly,C Drug offences,C30 Drug use and possession,9,1415000.0
2018,Glen Eira,3163,Glen Huntly,C Drug offences,C30 Drug use and possession,9,1253000.0
2019,Glen Eira,3163,Glen Huntly,C Drug offences,C10 Drug dealing and trafficking,1,1440000.0
2019,Glen Eira,3163,Glen Huntly,C Drug offences,C30 Drug use and possession,10,1440000.0
2020,Glen Eira,3163,Glen Huntly,C Drug offences,C10 Drug dealing and trafficking,2,1395000.0
2020,Glen Eira,3163,Glen Huntly,C Drug offences,C20 Cultivate or manufacture drugs,2,1395000.0
2020,Glen Eira,3163,Glen Huntly,C Drug offences,C30 Drug use and possession,14,1395000.0
2021,Glen Eira,3163,Glen Huntly,C Drug offences,C30 Drug use and possession,6,2002500.0
2021,Glen Eira,3163,Glen Huntly,C Drug offences,C90 Other drug offences,1,2002500.0
2022,Glen Eira,3163,Glen Huntly,C Drug offences,C10 Drug dealing and trafficking,2,824000.0
2022,Glen Eira,3163,Glen Huntly,C Drug offences,C20 Cultivate or manufacture drugs,1,824000.0
2022,Glen Eira,3163,Glen Huntly,C Drug offences,C30 Drug use and possession,7,824000.0
2013,Boroondara,3146,Glen Iris,C Drug offences,C10 Drug dealing and trafficking,3,1310000.0
2013,Boroondara,3146,Glen Iris,C Drug offences,C20 Cultivate or manufacture drugs,1,1310000.0
2013,Boroondara,3146,Glen Iris,C Drug offences,C30 Drug use and possession,15,1310000.0
2014,Boroondara,3146,Glen Iris,C Drug offences,C10 Drug dealing and trafficking,4,1500000.0
2014,Boroondara,3146,Glen Iris,C Drug offences,C20 Cultivate or manufacture drugs,3,1500000.0
2014,Boroondara,3146,Glen Iris,C Drug offences,C30 Drug use and possession,29,1500000.0
2015,Boroondara,3146,Glen Iris,C Drug offences,C10 Drug dealing and trafficking,10,1800000.0
2015,Boroondara,3146,Glen Iris,C Drug offences,C20 Cultivate or manufacture drugs,1,1800000.0
2015,Boroondara,3146,Glen Iris,C Drug offences,C30 Drug use and possession,26,1800000.0
2016,Boroondara,3146,Glen Iris,C Drug offences,C10 Drug dealing and trafficking,3,1935000.0
2016,Boroondara,3146,Glen Iris,C Drug offences,C20 Cultivate or manufacture drugs,1,1935000.0
2016,Boroondara,3146,Glen Iris,C Drug offences,C30 Drug use and possession,31,1935000.0
2017,Boroondara,3146,Glen Iris,C Drug offences,C10 Drug dealing and trafficking,4,2025000.0
2017,Boroondara,3146,Glen Iris,C Drug offences,C30 Drug use and possession,47,2025000.0
2018,Boroondara,3146,Glen Iris,C Drug offences,C10 Drug dealing and trafficking,9,1927500.0
2018,Boroondara,3146,Glen Iris,C Drug offences,C20 Cultivate or manufacture drugs,1,1927500.0
2018,Boroondara,3146,Glen Iris,C Drug offences,C30 Drug use and possession,30,1927500.0
2019,Boroondara,3146,Glen Iris,C Drug offences,C10 Drug dealing and trafficking,17,1967000.0
2019,Boroondara,3146,Glen Iris,C Drug offences,C20 Cultivate or manufacture drugs,3,1967000.0
2019,Boroondara,3146,Glen Iris,C Drug offences,C30 Drug use and possession,37,1967000.0
2020,Boroondara,3146,Glen Iris,C Drug offences,C10 Drug dealing and trafficking,11,2130000.0
2020,Boroondara,3146,Glen Iris,C Drug offences,C20 Cultivate or manufacture drugs,3,2130000.0
2020,Boroondara,3146,Glen Iris,C Drug offences,C30 Drug use and possession,41,2130000.0
2020,Boroondara,3146,Glen Iris,C Drug offences,C90 Other drug offences,1,2130000.0
2021,Boroondara,3146,Glen Iris,C Drug offences,C10 Drug dealing and trafficking,11,2470000.0
2021,Boroondara,3146,Glen Iris,C Drug offences,C20 Cultivate or manufacture drugs,3,2470000.0
2021,Boroondara,3146,Glen Iris,C Drug offences,C30 Drug use and possession,23,2470000.0
2022,Boroondara,3146,Glen Iris,C Drug offences,C10 Drug dealing and trafficking,1,2150000.0
2022,Boroondara,3146,Glen Iris,C Drug offences,C20 Cultivate or manufacture drugs,2,2150000.0
2022,Boroondara,3146,Glen Iris,C Drug offences,C30 Drug use and possession,22,2150000.0
2022,Boroondara,3146,Glen Iris,C Drug offences,C90 Other drug offences,1,2150000.0
2013,Monash,3150,Glen Waverley,C Drug offences,C10 Drug dealing and trafficking,12,815000.0
2013,Monash,3150,Glen Waverley,C Drug offences,C20 Cultivate or manufacture drugs,5,815000.0
2013,Monash,3150,Glen Waverley,C Drug offences,C30 Drug use and possession,44,815000.0
2014,Monash,3150,Glen Waverley,C Drug offences,C10 Drug dealing and trafficking,17,960000.0
2014,Monash,3150,Glen Waverley,C Drug offences,C20 Cultivate or manufacture drugs,3,960000.0
2014,Monash,3150,Glen Waverley,C Drug offences,C30 Drug use and possession,60,960000.0
2015,Monash,3150,Glen Waverley,C Drug offences,C10 Drug dealing and trafficking,8,1212500.0
2015,Monash,3150,Glen Waverley,C Drug offences,C20 Cultivate or manufacture drugs,6,1212500.0
2015,Monash,3150,Glen Waverley,C Drug offences,C30 Drug use and possession,39,1212500.0
2016,Monash,3150,Glen Waverley,C Drug offences,C10 Drug dealing and trafficking,3,1221000.0
2016,Monash,3150,Glen Waverley,C Drug offences,C20 Cultivate or manufacture drugs,10,1221000.0
2016,Monash,3150,Glen Waverley,C Drug offences,C30 Drug use and possession,54,1221000.0
2017,Monash,3150,Glen Waverley,C Drug offences,C10 Drug dealing and trafficking,18,1337500.0
2017,Monash,3150,Glen Waverley,C Drug offences,C20 Cultivate or manufacture drugs,8,1337500.0
2017,Monash,3150,Glen Waverley,C Drug offences,C30 Drug use and possession,50,1337500.0
2018,Monash,3150,Glen Waverley,C Drug offences,C10 Drug dealing and trafficking,5,1300000.0
2018,Monash,3150,Glen Waverley,C Drug offences,C20 Cultivate or manufacture drugs,6,1300000.0
2018,Monash,3150,Glen Waverley,C Drug offences,C30 Drug use and possession,47,1300000.0
2018,Monash,3150,Glen Waverley,C Drug offences,C90 Other drug offences,1,1300000.0
2019,Monash,3150,Glen Waverley,C Drug offences,C10 Drug dealing and trafficking,14,1287500.0
2019,Monash,3150,Glen Waverley,C Drug offences,C20 Cultivate or manufacture drugs,5,1287500.0
2019,Monash,3150,Glen Waverley,C Drug offences,C30 Drug use and possession,78,1287500.0
2020,Monash,3150,Glen Waverley,C Drug offences,C10 Drug dealing and trafficking,16,1302500.0
2020,Monash,3150,Glen Waverley,C Drug offences,C20 Cultivate or manufacture drugs,15,1302500.0
2020,Monash,3150,Glen Waverley,C Drug offences,C30 Drug use and possession,160,1302500.0
2021,Monash,3150,Glen Waverley,C Drug offences,C10 Drug dealing and trafficking,15,1554500.0
2021,Monash,3150,Glen Waverley,C Drug offences,C20 Cultivate or manufacture drugs,15,1554500.0
2021,Monash,3150,Glen Waverley,C Drug offences,C30 Drug use and possession,133,1554500.0
2021,Monash,3150,Glen Waverley,C Drug offences,C90 Other drug offences,2,1554500.0
2022,Monash,3150,Glen Waverley,C Drug offences,C10 Drug dealing and trafficking,5,1650000.0
2022,Monash,3150,Glen Waverley,C Drug offences,C20 Cultivate or manufacture drugs,13,1650000.0
2022,Monash,3150,Glen Waverley,C Drug offences,C30 Drug use and possession,85,1650000.0
2013,Latrobe,3854,Glengarry,C Drug offences,C10 Drug dealing and trafficking,1,232500.0
2013,Latrobe,3854,Glengarry,C Drug offences,C20 Cultivate or manufacture drugs,1,232500.0
2013,Latrobe,3854,Glengarry,C Drug offences,C30 Drug use and possession,1,232500.0
2014,Latrobe,3854,Glengarry,C Drug offences,C10 Drug dealing and trafficking,2,283000.0
2014,Latrobe,3854,Glengarry,C Drug offences,C30 Drug use and possession,2,283000.0
2015,Latrobe,3854,Glengarry,C Drug offences,C20 Cultivate or manufacture drugs,2,286000.0
2015,Latrobe,3854,Glengarry,C Drug offences,C30 Drug use and possession,10,286000.0
2016,Latrobe,3854,Glengarry,C Drug offences,C20 Cultivate or manufacture drugs,1,277500.0
2016,Latrobe,3854,Glengarry,C Drug offences,C30 Drug use and possession,2,277500.0
2017,Latrobe,3854,Glengarry,C Drug offences,C30 Drug use and possession,12,310000.0
2018,Latrobe,3854,Glengarry,C Drug offences,C10 Drug dealing and trafficking,2,300000.0
2018,Latrobe,3854,Glengarry,C Drug offences,C30 Drug use and possession,6,300000.0
2019,Latrobe,3854,Glengarry,C Drug offences,C30 Drug use and possession,1,324000.0
2020,Latrobe,3854,Glengarry,C Drug offences,C30 Drug use and possession,7,388000.0
2021,Latrobe,3854,Glengarry,C Drug offences,C10 Drug dealing and trafficking,2,490000.0
2021,Latrobe,3854,Glengarry,C Drug offences,C20 Cultivate or manufacture drugs,1,490000.0
2021,Latrobe,3854,Glengarry,C Drug offences,C30 Drug use and possession,4,490000.0
2022,Latrobe,3854,Glengarry,C Drug offences,C20 Cultivate or manufacture drugs,1,615000.0
2022,Latrobe,3854,Glengarry,C Drug offences,C30 Drug use and possession,2,615000.0
2013,Wangaratta,3675,Glenrowan,C Drug offences,C30 Drug use and possession,6,230000.0
2014,Wangaratta,3675,Glenrowan,C Drug offences,C30 Drug use and possession,5,239000.0
2015,Wangaratta,3675,Glenrowan,C Drug offences,C10 Drug dealing and trafficking,4,225000.0
2015,Wangaratta,3675,Glenrowan,C Drug offences,C30 Drug use and possession,6,225000.0
2016,Wangaratta,3675,Glenrowan,C Drug offences,C30 Drug use and possession,4,272500.0
2017,Wangaratta,3675,Glenrowan,C Drug offences,C10 Drug dealing and trafficking,3,300000.0
2017,Wangaratta,3675,Glenrowan,C Drug offences,C30 Drug use and possession,5,300000.0
2018,Wangaratta,3675,Glenrowan,C Drug offences,C10 Drug dealing and trafficking,2,265000.0
2018,Wangaratta,3675,Glenrowan,C Drug offences,C30 Drug use and possession,8,265000.0
2019,Wangaratta,3675,Glenrowan,C Drug offences,C20 Cultivate or manufacture drugs,3,372500.0
2019,Wangaratta,3675,Glenrowan,C Drug offences,C30 Drug use and possession,5,372500.0
2020,Wangaratta,3675,Glenrowan,C Drug offences,C30 Drug use and possession,1,375000.0
2021,Wangaratta,3675,Glenrowan,C Drug offences,C20 Cultivate or manufacture drugs,1,500000.0
2021,Wangaratta,3675,Glenrowan,C Drug offences,C30 Drug use and possession,4,500000.0
2022,Wangaratta,3675,Glenrowan,C Drug offences,C20 Cultivate or manufacture drugs,1,516000.0
2013,Merri-bek,3046,Glenroy,C Drug offences,C10 Drug dealing and trafficking,10,454000.0
2013,Merri-bek,3046,Glenroy,C Drug offences,C20 Cultivate or manufacture drugs,5,454000.0
2013,Merri-bek,3046,Glenroy,C Drug offences,C30 Drug use and possession,65,454000.0
2014,Merri-bek,3046,Glenroy,C Drug offences,C10 Drug dealing and trafficking,8,500000.0
2014,Merri-bek,3046,Glenroy,C Drug offences,C20 Cultivate or manufacture drugs,5,500000.0
2014,Merri-bek,3046,Glenroy,C Drug offences,C30 Drug use and possession,94,500000.0
2015,Merri-bek,3046,Glenroy,C Drug offences,C10 Drug dealing and trafficking,8,560000.0
2015,Merri-bek,3046,Glenroy,C Drug offences,C20 Cultivate or manufacture drugs,1,560000.0
2015,Merri-bek,3046,Glenroy,C Drug offences,C30 Drug use and possession,102,560000.0
2016,Merri-bek,3046,Glenroy,C Drug offences,C10 Drug dealing and trafficking,26,600000.0
2016,Merri-bek,3046,Glenroy,C Drug offences,C20 Cultivate or manufacture drugs,9,600000.0
2016,Merri-bek,3046,Glenroy,C Drug offences,C30 Drug use and possession,74,600000.0
2017,Merri-bek,3046,Glenroy,C Drug offences,C10 Drug dealing and trafficking,4,730000.0
2017,Merri-bek,3046,Glenroy,C Drug offences,C20 Cultivate or manufacture drugs,6,730000.0
2017,Merri-bek,3046,Glenroy,C Drug offences,C30 Drug use and possession,69,730000.0
2018,Merri-bek,3046,Glenroy,C Drug offences,C10 Drug dealing and trafficking,37,725000.0
2018,Merri-bek,3046,Glenroy,C Drug offences,C20 Cultivate or manufacture drugs,2,725000.0
2018,Merri-bek,3046,Glenroy,C Drug offences,C30 Drug use and possession,92,725000.0
2019,Merri-bek,3046,Glenroy,C Drug offences,C10 Drug dealing and trafficking,16,700000.0
2019,Merri-bek,3046,Glenroy,C Drug offences,C20 Cultivate or manufacture drugs,4,700000.0
2019,Merri-bek,3046,Glenroy,C Drug offences,C30 Drug use and possession,111,700000.0
2019,Merri-bek,3046,Glenroy,C Drug offences,C90 Other drug offences,1,700000.0
2020,Merri-bek,3046,Glenroy,C Drug offences,C10 Drug dealing and trafficking,15,740000.0
2020,Merri-bek,3046,Glenroy,C Drug offences,C20 Cultivate or manufacture drugs,7,740000.0
2020,Merri-bek,3046,Glenroy,C Drug offences,C30 Drug use and possession,153,740000.0
2021,Merri-bek,3046,Glenroy,C Drug offences,C10 Drug dealing and trafficking,23,835500.0
2021,Merri-bek,3046,Glenroy,C Drug offences,C20 Cultivate or manufacture drugs,4,835500.0
2021,Merri-bek,3046,Glenroy,C Drug offences,C30 Drug use and possession,72,835500.0
2022,Merri-bek,3046,Glenroy,C Drug offences,C10 Drug dealing and trafficking,12,815000.0
2022,Merri-bek,3046,Glenroy,C Drug offences,C20 Cultivate or manufacture drugs,4,815000.0
2022,Merri-bek,3046,Glenroy,C Drug offences,C30 Drug use and possession,75,815000.0
2013,Wellington,3851,Golden Beach,C Drug offences,C20 Cultivate or manufacture drugs,1,169500.0
2015,Wellington,3851,Golden Beach,C Drug offences,C30 Drug use and possession,1,180000.0
2017,Wellington,3851,Golden Beach,C Drug offences,C30 Drug use and possession,1,209500.0
2018,Wellington,3851,Golden Beach,C Drug offences,C20 Cultivate or manufacture drugs,1,225500.0
2020,Wellington,3851,Golden Beach,C Drug offences,C30 Drug use and possession,2,270000.0
2021,Wellington,3851,Golden Beach,C Drug offences,C30 Drug use and possession,1,325000.0
2013,Greater Bendigo,3555,Golden Square,C Drug offences,C10 Drug dealing and trafficking,12,295000.0
2013,Greater Bendigo,3555,Golden Square,C Drug offences,C20 Cultivate or manufacture drugs,3,295000.0
2013,Greater Bendigo,3555,Golden Square,C Drug offences,C30 Drug use and possession,29,295000.0
2014,Greater Bendigo,3555,Golden Square,C Drug offences,C10 Drug dealing and trafficking,12,305000.0
2014,Greater Bendigo,3555,Golden Square,C Drug offences,C20 Cultivate or manufacture drugs,4,305000.0
2014,Greater Bendigo,3555,Golden Square,C Drug offences,C30 Drug use and possession,42,305000.0
2015,Greater Bendigo,3555,Golden Square,C Drug offences,C10 Drug dealing and trafficking,9,306000.0
2015,Greater Bendigo,3555,Golden Square,C Drug offences,C20 Cultivate or manufacture drugs,4,306000.0
2015,Greater Bendigo,3555,Golden Square,C Drug offences,C30 Drug use and possession,25,306000.0
2016,Greater Bendigo,3555,Golden Square,C Drug offences,C10 Drug dealing and trafficking,19,315000.0
2016,Greater Bendigo,3555,Golden Square,C Drug offences,C30 Drug use and possession,40,315000.0
2017,Greater Bendigo,3555,Golden Square,C Drug offences,C10 Drug dealing and trafficking,15,320000.0
2017,Greater Bendigo,3555,Golden Square,C Drug offences,C30 Drug use and possession,28,320000.0
2018,Greater Bendigo,3555,Golden Square,C Drug offences,C10 Drug dealing and trafficking,12,334000.0
2018,Greater Bendigo,3555,Golden Square,C Drug offences,C20 Cultivate or manufacture drugs,4,334000.0
2018,Greater Bendigo,3555,Golden Square,C Drug offences,C30 Drug use and possession,24,334000.0
2018,Greater Bendigo,3555,Golden Square,C Drug offences,C90 Other drug offences,1,334000.0
2019,Greater Bendigo,3555,Golden Square,C Drug offences,C10 Drug dealing and trafficking,8,340000.0
2019,Greater Bendigo,3555,Golden Square,C Drug offences,C20 Cultivate or manufacture drugs,1,340000.0
2019,Greater Bendigo,3555,Golden Square,C Drug offences,C30 Drug use and possession,46,340000.0
2020,Greater Bendigo,3555,Golden Square,C Drug offences,C10 Drug dealing and trafficking,7,377500.0
2020,Greater Bendigo,3555,Golden Square,C Drug offences,C20 Cultivate or manufacture drugs,3,377500.0
2020,Greater Bendigo,3555,Golden Square,C Drug offences,C30 Drug use and possession,47,377500.0
2021,Greater Bendigo,3555,Golden Square,C Drug offences,C10 Drug dealing and trafficking,2,468000.0
2021,Greater Bendigo,3555,Golden Square,C Drug offences,C20 Cultivate or manufacture drugs,2,468000.0
2021,Greater Bendigo,3555,Golden Square,C Drug offences,C30 Drug use and possession,28,468000.0
2022,Greater Bendigo,3555,Golden Square,C Drug offences,C10 Drug dealing and trafficking,11,530000.0
2022,Greater Bendigo,3555,Golden Square,C Drug offences,C20 Cultivate or manufacture drugs,2,530000.0
2022,Greater Bendigo,3555,Golden Square,C Drug offences,C30 Drug use and possession,44,530000.0
2014,Moorabool,3345,Gordon,C Drug offences,C30 Drug use and possession,3,303000.0
2015,Moorabool,3345,Gordon,C Drug offences,C30 Drug use and possession,1,290000.0
2016,Moorabool,3345,Gordon,C Drug offences,C30 Drug use and possession,1,330000.0
2017,Moorabool,3345,Gordon,C Drug offences,C10 Drug dealing and trafficking,1,404000.0
2017,Moorabool,3345,Gordon,C Drug offences,C20 Cultivate or manufacture drugs,1,404000.0
2017,Moorabool,3345,Gordon,C Drug offences,C30 Drug use and possession,1,404000.0
2018,Moorabool,3345,Gordon,C Drug offences,C30 Drug use and possession,2,402500.0
2019,Moorabool,3345,Gordon,C Drug offences,C30 Drug use and possession,1,495000.0
2021,Moorabool,3345,Gordon,C Drug offences,C20 Cultivate or manufacture drugs,1,632500.0
2021,Moorabool,3345,Gordon,C Drug offences,C30 Drug use and possession,2,632500.0
2016,Mansfield,3723,Goughs Bay,C Drug offences,C30 Drug use and possession,1,235000.0
2018,Mansfield,3723,Goughs Bay,C Drug offences,C30 Drug use and possession,1,345500.0
2021,Mansfield,3723,Goughs Bay,C Drug offences,C10 Drug dealing and trafficking,1,499500.0
