Year,Local Government Area,Postcode_x,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,locality,Postcode_y,year,Median
2017,Maroondah,3136,Croydon,D Public order and security offences,D10 Weapons and explosives offences,67,Croydon,3136,2017,810000.0
2017,Maroondah,3136,Croydon,D Public order and security offences,D20 Disorderly and offensive conduct,90,Croydon,3136,2017,810000.0
2017,Maroondah,3136,Croydon,D Public order and security offences,D30 Public nuisance offences,11,Croydon,3136,2017,810000.0
2017,Maroondah,3136,Croydon Hills,D Public order and security offences,D10 Weapons and explosives offences,3,Croydon Hills,3136,2017,875000.0
2017,Maroondah,3136,Croydon North,D Public order and security offences,D10 Weapons and explosives offences,15,Croydon North,3136,2017,872000.0
2017,Maroondah,3136,Croydon North,D Public order and security offences,D20 Disorderly and offensive conduct,2,Croydon North,3136,2017,872000.0
2017,Maroondah,3136,Croydon North,D Public order and security offences,D30 Public nuisance offences,2,Croydon North,3136,2017,872000.0
2017,Maroondah,3136,Croydon South,D Public order and security offences,D10 Weapons and explosives offences,4,Croydon South,3136,2017,800000.0
2017,Maroondah,3136,Croydon South,D Public order and security offences,D20 Disorderly and offensive conduct,1,Croydon South,3136,2017,800000.0
2017,Greater Geelong,3222,Curlewis,D Public order and security offences,D10 Weapons and explosives offences,3,Curlewis,3222,2017,430000.0
2017,Greater Geelong,3222,Curlewis,D Public order and security offences,D20 Disorderly and offensive conduct,1,Curlewis,3222,2017,430000.0
2017,Hume,3047,Dallas,D Public order and security offences,D10 Weapons and explosives offences,17,Dallas,3047,2017,430000.0
2017,Hume,3047,Dallas,D Public order and security offences,D20 Disorderly and offensive conduct,7,Dallas,3047,2017,430000.0
2017,Hume,3047,Dallas,D Public order and security offences,D30 Public nuisance offences,4,Dallas,3047,2017,430000.0
2017,Bass Coast,3992,Dalyston,D Public order and security offences,D10 Weapons and explosives offences,2,Dalyston,3992,2017,273500.0
2017,Bass Coast,3992,Dalyston,D Public order and security offences,D30 Public nuisance offences,1,Dalyston,3992,2017,273500.0
2017,Greater Dandenong,3175,Dandenong,D Public order and security offences,D10 Weapons and explosives offences,381,Dandenong,3175,2017,620000.0
2017,Greater Dandenong,3175,Dandenong,D Public order and security offences,D20 Disorderly and offensive conduct,494,Dandenong,3175,2017,620000.0
2017,Greater Dandenong,3175,Dandenong,D Public order and security offences,D30 Public nuisance offences,47,Dandenong,3175,2017,620000.0
2017,Greater Dandenong,3175,Dandenong North,D Public order and security offences,D10 Weapons and explosives offences,93,Dandenong North,3175,2017,633500.0
2017,Greater Dandenong,3175,Dandenong North,D Public order and security offences,D20 Disorderly and offensive conduct,11,Dandenong North,3175,2017,633500.0
2017,Greater Dandenong,3175,Dandenong North,D Public order and security offences,D30 Public nuisance offences,12,Dandenong North,3175,2017,633500.0
2017,Moorabool,3340,Darley,D Public order and security offences,D10 Weapons and explosives offences,9,Darley,3340,2017,430000.0
2017,Moorabool,3340,Darley,D Public order and security offences,D20 Disorderly and offensive conduct,6,Darley,3340,2017,430000.0
2017,Moorabool,3340,Darley,D Public order and security offences,D30 Public nuisance offences,2,Darley,3340,2017,430000.0
2017,Hepburn,3460,Daylesford,D Public order and security offences,D10 Weapons and explosives offences,5,Daylesford,3460,2017,502000.0
2017,Hepburn,3460,Daylesford,D Public order and security offences,D20 Disorderly and offensive conduct,4,Daylesford,3460,2017,502000.0
2017,Melton,3336,Deanside,D Public order and security offences,D10 Weapons and explosives offences,10,Deanside,3336,2017,340000.0
2017,Brimbank,3023,Deer Park,D Public order and security offences,D10 Weapons and explosives offences,56,Deer Park,3023,2017,552500.0
2017,Brimbank,3023,Deer Park,D Public order and security offences,D20 Disorderly and offensive conduct,22,Deer Park,3023,2017,552500.0
2017,Brimbank,3023,Deer Park,D Public order and security offences,D30 Public nuisance offences,6,Deer Park,3023,2017,552500.0
2017,Ballarat,3356,Delacombe,D Public order and security offences,D10 Weapons and explosives offences,30,Delacombe,3356,2017,325000.0
2017,Ballarat,3356,Delacombe,D Public order and security offences,D20 Disorderly and offensive conduct,8,Delacombe,3356,2017,325000.0
2017,Ballarat,3356,Delacombe,D Public order and security offences,D30 Public nuisance offences,2,Delacombe,3356,2017,325000.0
2017,Brimbank,3037,Delahey,D Public order and security offences,D10 Weapons and explosives offences,22,Delahey,3037,2017,545000.0
2017,Brimbank,3037,Delahey,D Public order and security offences,D20 Disorderly and offensive conduct,1,Delahey,3037,2017,545000.0
2017,Brimbank,3037,Delahey,D Public order and security offences,D30 Public nuisance offences,4,Delahey,3037,2017,545000.0
2017,Warrnambool,3280,Dennington,D Public order and security offences,D20 Disorderly and offensive conduct,1,Dennington,3280,2017,345000.0
2017,Warrnambool,3280,Dennington,D Public order and security offences,D30 Public nuisance offences,1,Dennington,3280,2017,345000.0
2017,Brimbank,3026,Derrimut,D Public order and security offences,D10 Weapons and explosives offences,12,Derrimut,3026,2017,635000.0
2017,Brimbank,3026,Derrimut,D Public order and security offences,D20 Disorderly and offensive conduct,7,Derrimut,3026,2017,635000.0
2017,Brimbank,3026,Derrimut,D Public order and security offences,D30 Public nuisance offences,2,Derrimut,3026,2017,635000.0
2017,Nillumbik,3089,Diamond Creek,D Public order and security offences,D10 Weapons and explosives offences,11,Diamond Creek,3089,2017,755000.0
2017,Nillumbik,3089,Diamond Creek,D Public order and security offences,D20 Disorderly and offensive conduct,8,Diamond Creek,3089,2017,755000.0
2017,Nillumbik,3089,Diamond Creek,D Public order and security offences,D30 Public nuisance offences,11,Diamond Creek,3089,2017,755000.0
2017,Melton,3427,Diggers Rest,D Public order and security offences,D10 Weapons and explosives offences,2,Diggers Rest,3427,2017,440500.0
2017,Hume,3427,Diggers Rest,D Public order and security offences,D20 Disorderly and offensive conduct,1,Diggers Rest,3427,2017,440500.0
2017,Melton,3427,Diggers Rest,D Public order and security offences,D20 Disorderly and offensive conduct,1,Diggers Rest,3427,2017,440500.0
2017,Melton,3427,Diggers Rest,D Public order and security offences,D30 Public nuisance offences,1,Diggers Rest,3427,2017,440500.0
2017,Hindmarsh,3414,Dimboola,D Public order and security offences,D10 Weapons and explosives offences,4,Dimboola,3414,2017,122500.0
2017,Hindmarsh,3414,Dimboola,D Public order and security offences,D20 Disorderly and offensive conduct,8,Dimboola,3414,2017,122500.0
2017,Hindmarsh,3414,Dimboola,D Public order and security offences,D30 Public nuisance offences,2,Dimboola,3414,2017,122500.0
2017,Kingston,3172,Dingley Village,D Public order and security offences,D10 Weapons and explosives offences,20,Dingley Village,3172,2017,887000.0
2017,Kingston,3172,Dingley Village,D Public order and security offences,D20 Disorderly and offensive conduct,4,Dingley Village,3172,2017,887000.0
2017,Kingston,3172,Dingley Village,D Public order and security offences,D30 Public nuisance offences,2,Dingley Village,3172,2017,887000.0
2017,Alpine,3898,Dinner Plain,D Public order and security offences,D20 Disorderly and offensive conduct,1,Dinner Plain,3898,2017,412500.0
2017,Buloke,3480,Donald,D Public order and security offences,D20 Disorderly and offensive conduct,2,Donald,3480,2017,122000.0
2017,Buloke,3480,Donald,D Public order and security offences,D30 Public nuisance offences,2,Donald,3480,2017,122000.0
2017,Manningham,3108,Doncaster,D Public order and security offences,D10 Weapons and explosives offences,18,Doncaster,3108,2017,1366500.0
2017,Manningham,3108,Doncaster,D Public order and security offences,D20 Disorderly and offensive conduct,23,Doncaster,3108,2017,1366500.0
2017,Manningham,3108,Doncaster,D Public order and security offences,D30 Public nuisance offences,3,Doncaster,3108,2017,1366500.0
2017,Manningham,3108,Doncaster,D Public order and security offences,D40 Public security offences,21,Doncaster,3108,2017,1366500.0
2017,Manningham,3109,Doncaster East,D Public order and security offences,D10 Weapons and explosives offences,19,Doncaster East,3109,2017,1360000.0
2017,Manningham,3109,Doncaster East,D Public order and security offences,D20 Disorderly and offensive conduct,14,Doncaster East,3109,2017,1360000.0
2017,Manningham,3109,Doncaster East,D Public order and security offences,D30 Public nuisance offences,7,Doncaster East,3109,2017,1360000.0
2017,Whittlesea,3064,Donnybrook,D Public order and security offences,D20 Disorderly and offensive conduct,1,Donnybrook,3064,2017,
2017,Manningham,3111,Donvale,D Public order and security offences,D10 Weapons and explosives offences,14,Donvale,3111,2017,1201000.0
2017,Manningham,3111,Donvale,D Public order and security offences,D20 Disorderly and offensive conduct,5,Donvale,3111,2017,1201000.0
2017,Manningham,3111,Donvale,D Public order and security offences,D30 Public nuisance offences,2,Donvale,3111,2017,1201000.0
2017,Whittlesea,3754,Doreen,D Public order and security offences,D10 Weapons and explosives offences,15,Doreen,3754,2017,550000.0
2017,Whittlesea,3754,Doreen,D Public order and security offences,D20 Disorderly and offensive conduct,12,Doreen,3754,2017,550000.0
2017,Whittlesea,3754,Doreen,D Public order and security offences,D30 Public nuisance offences,3,Doreen,3754,2017,550000.0
2017,Whittlesea,3754,Doreen,D Public order and security offences,D40 Public security offences,1,Doreen,3754,2017,550000.0
2017,Casey,3177,Doveton,D Public order and security offences,D10 Weapons and explosives offences,54,Doveton,3177,2017,490000.0
2017,Casey,3177,Doveton,D Public order and security offences,D20 Disorderly and offensive conduct,15,Doveton,3177,2017,490000.0
2017,Casey,3177,Doveton,D Public order and security offences,D30 Public nuisance offences,9,Doveton,3177,2017,490000.0
2017,Mornington Peninsula,3936,Dromana,D Public order and security offences,D10 Weapons and explosives offences,8,Dromana,3936,2017,690000.0
2017,Mornington Peninsula,3936,Dromana,D Public order and security offences,D20 Disorderly and offensive conduct,14,Dromana,3936,2017,690000.0
2017,Mornington Peninsula,3936,Dromana,D Public order and security offences,D30 Public nuisance offences,1,Dromana,3936,2017,690000.0
2017,Baw Baw,3818,Drouin,D Public order and security offences,D10 Weapons and explosives offences,20,Drouin,3818,2017,390000.0
2017,Baw Baw,3818,Drouin,D Public order and security offences,D20 Disorderly and offensive conduct,27,Drouin,3818,2017,390000.0
2017,Baw Baw,3818,Drouin,D Public order and security offences,D30 Public nuisance offences,8,Drouin,3818,2017,390000.0
2017,Greater Geelong,3215,Drumcondra,D Public order and security offences,D10 Weapons and explosives offences,4,Drumcondra,3215,2017,858500.0
2017,Greater Geelong,3215,Drumcondra,D Public order and security offences,D20 Disorderly and offensive conduct,1,Drumcondra,3215,2017,858500.0
2017,Greater Geelong,3222,Drysdale,D Public order and security offences,D10 Weapons and explosives offences,6,Drysdale,3222,2017,436500.0
2017,Greater Geelong,3222,Drysdale,D Public order and security offences,D20 Disorderly and offensive conduct,4,Drysdale,3222,2017,436500.0
2017,Greater Geelong,3222,Drysdale,D Public order and security offences,D30 Public nuisance offences,1,Drysdale,3222,2017,436500.0
2017,Southern Grampians,3294,Dunkeld,D Public order and security offences,D20 Disorderly and offensive conduct,2,Dunkeld,3294,2017,210000.0
2017,Central Goldfields,3472,Dunolly,D Public order and security offences,D10 Weapons and explosives offences,2,Dunolly,3472,2017,179000.0
2017,Central Goldfields,3472,Dunolly,D Public order and security offences,D20 Disorderly and offensive conduct,3,Dunolly,3472,2017,179000.0
2017,Central Goldfields,3472,Dunolly,D Public order and security offences,D30 Public nuisance offences,3,Dunolly,3472,2017,179000.0
2017,Central Goldfields,3472,Dunolly,D Public order and security offences,D40 Public security offences,2,Dunolly,3472,2017,179000.0
2017,East Gippsland,3878,Eagle Point,D Public order and security offences,D10 Weapons and explosives offences,1,Eagle Point,3878,2017,250000.0
2017,East Gippsland,3878,Eagle Point,D Public order and security offences,D30 Public nuisance offences,1,Eagle Point,3878,2017,250000.0
2017,Greater Bendigo,3556,Eaglehawk,D Public order and security offences,D10 Weapons and explosives offences,11,Eaglehawk,3556,2017,295000.0
2017,Greater Bendigo,3556,Eaglehawk,D Public order and security offences,D20 Disorderly and offensive conduct,8,Eaglehawk,3556,2017,295000.0
2017,Greater Bendigo,3556,Eaglehawk,D Public order and security offences,D30 Public nuisance offences,2,Eaglehawk,3556,2017,295000.0
2017,Banyule,3084,Eaglemont,D Public order and security offences,D10 Weapons and explosives offences,4,Eaglemont,3084,2017,1963000.0
2017,Banyule,3084,Eaglemont,D Public order and security offences,D20 Disorderly and offensive conduct,3,Eaglemont,3084,2017,1963000.0
2017,Banyule,3084,Eaglemont,D Public order and security offences,D30 Public nuisance offences,3,Eaglemont,3084,2017,1963000.0
2017,East Gippsland,3875,East Bairnsdale,D Public order and security offences,D10 Weapons and explosives offences,4,East Bairnsdale,3875,2017,222000.0
2017,East Gippsland,3875,East Bairnsdale,D Public order and security offences,D20 Disorderly and offensive conduct,16,East Bairnsdale,3875,2017,222000.0
2017,Greater Bendigo,3550,East Bendigo,D Public order and security offences,D10 Weapons and explosives offences,2,East Bendigo,3550,2017,335000.0
2017,Greater Bendigo,3550,East Bendigo,D Public order and security offences,D20 Disorderly and offensive conduct,2,East Bendigo,3550,2017,335000.0
2017,Greater Geelong,3219,East Geelong,D Public order and security offences,D10 Weapons and explosives offences,8,East Geelong,3219,2017,600000.0
2017,Greater Geelong,3219,East Geelong,D Public order and security offences,D20 Disorderly and offensive conduct,4,East Geelong,3219,2017,600000.0
2017,Melbourne,3002,East Melbourne,D Public order and security offences,D10 Weapons and explosives offences,21,East Melbourne,3002,2017,3585000.0
2017,Melbourne,3002,East Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,77,East Melbourne,3002,2017,3585000.0
2017,Melbourne,3002,East Melbourne,D Public order and security offences,D30 Public nuisance offences,25,East Melbourne,3002,2017,3585000.0
2017,East Gippsland,3875,Eastwood,D Public order and security offences,D20 Disorderly and offensive conduct,1,Eastwood,3875,2017,380000.0
2017,East Gippsland,3875,Eastwood,D Public order and security offences,D30 Public nuisance offences,1,Eastwood,3875,2017,380000.0
2017,Campaspe,3564,Echuca,D Public order and security offences,D10 Weapons and explosives offences,45,Echuca,3564,2017,320000.0
2017,Campaspe,3564,Echuca,D Public order and security offences,D20 Disorderly and offensive conduct,85,Echuca,3564,2017,320000.0
2017,Campaspe,3564,Echuca,D Public order and security offences,D30 Public nuisance offences,10,Echuca,3564,2017,320000.0
2017,West Wimmera,3318,Edenhope,D Public order and security offences,D20 Disorderly and offensive conduct,2,Edenhope,3318,2017,160000.0
2017,Kingston,3196,Edithvale,D Public order and security offences,D10 Weapons and explosives offences,4,Edithvale,3196,2017,1058500.0
2017,Kingston,3196,Edithvale,D Public order and security offences,D20 Disorderly and offensive conduct,4,Edithvale,3196,2017,1058500.0
2017,Murrindindi,3713,Eildon,D Public order and security offences,D20 Disorderly and offensive conduct,6,Eildon,3713,2017,225000.0
2017,Colac-Otway,3250,Elliminyt,D Public order and security offences,D10 Weapons and explosives offences,1,Elliminyt,3250,2017,366500.0
2017,Greater Bendigo,3558,Elmore,D Public order and security offences,D20 Disorderly and offensive conduct,3,Elmore,3558,2017,162000.0
2017,Glen Eira,3185,Elsternwick,D Public order and security offences,D10 Weapons and explosives offences,8,Elsternwick,3185,2017,2087500.0
2017,Glen Eira,3185,Elsternwick,D Public order and security offences,D20 Disorderly and offensive conduct,38,Elsternwick,3185,2017,2087500.0
2017,Glen Eira,3185,Elsternwick,D Public order and security offences,D30 Public nuisance offences,7,Elsternwick,3185,2017,2087500.0
2017,Glen Eira,3185,Elsternwick,D Public order and security offences,D40 Public security offences,1,Elsternwick,3185,2017,2087500.0
2017,Nillumbik,3095,Eltham,D Public order and security offences,D10 Weapons and explosives offences,17,Eltham,3095,2017,930000.0
2017,Nillumbik,3095,Eltham,D Public order and security offences,D20 Disorderly and offensive conduct,13,Eltham,3095,2017,930000.0
2017,Nillumbik,3095,Eltham,D Public order and security offences,D30 Public nuisance offences,2,Eltham,3095,2017,930000.0
2017,Banyule,3095,Eltham North,D Public order and security offences,D10 Weapons and explosives offences,2,Eltham North,3095,2017,900000.0
2017,Nillumbik,3095,Eltham North,D Public order and security offences,D10 Weapons and explosives offences,3,Eltham North,3095,2017,900000.0
2017,Port Phillip,3184,Elwood,D Public order and security offences,D10 Weapons and explosives offences,13,Elwood,3184,2017,1900000.0
2017,Port Phillip,3184,Elwood,D Public order and security offences,D20 Disorderly and offensive conduct,18,Elwood,3184,2017,1900000.0
2017,Port Phillip,3184,Elwood,D Public order and security offences,D30 Public nuisance offences,5,Elwood,3184,2017,1900000.0
2017,Cardinia,3782,Emerald,D Public order and security offences,D10 Weapons and explosives offences,9,Emerald,3782,2017,660500.0
2017,Cardinia,3782,Emerald,D Public order and security offences,D20 Disorderly and offensive conduct,2,Emerald,3782,2017,660500.0
2017,Cardinia,3782,Emerald,D Public order and security offences,D30 Public nuisance offences,2,Emerald,3782,2017,660500.0
2017,Casey,3802,Endeavour Hills,D Public order and security offences,D10 Weapons and explosives offences,40,Endeavour Hills,3802,2017,630500.0
2017,Casey,3802,Endeavour Hills,D Public order and security offences,D20 Disorderly and offensive conduct,18,Endeavour Hills,3802,2017,630500.0
2017,Casey,3802,Endeavour Hills,D Public order and security offences,D30 Public nuisance offences,4,Endeavour Hills,3802,2017,630500.0
2017,Whittlesea,3076,Epping,D Public order and security offences,D10 Weapons and explosives offences,90,Epping,3076,2017,556000.0
2017,Whittlesea,3076,Epping,D Public order and security offences,D20 Disorderly and offensive conduct,47,Epping,3076,2017,556000.0
2017,Whittlesea,3076,Epping,D Public order and security offences,D30 Public nuisance offences,14,Epping,3076,2017,556000.0
2017,Whittlesea,3076,Epping,D Public order and security offences,D40 Public security offences,1,Epping,3076,2017,556000.0
2017,Greater Bendigo,3551,Epsom,D Public order and security offences,D10 Weapons and explosives offences,10,Epsom,3551,2017,352000.0
2017,Greater Bendigo,3551,Epsom,D Public order and security offences,D20 Disorderly and offensive conduct,7,Epsom,3551,2017,352000.0
2017,Greater Bendigo,3551,Epsom,D Public order and security offences,D30 Public nuisance offences,1,Epsom,3551,2017,352000.0
2017,Moonee Valley,3040,Essendon,D Public order and security offences,D10 Weapons and explosives offences,27,Essendon,3040,2017,1400000.0
2017,Moonee Valley,3040,Essendon,D Public order and security offences,D20 Disorderly and offensive conduct,34,Essendon,3040,2017,1400000.0
2017,Moonee Valley,3041,Essendon North,D Public order and security offences,D10 Weapons and explosives offences,1,Essendon North,3041,2017,1100000.0
2017,Moonee Valley,3041,Essendon North,D Public order and security offences,D20 Disorderly and offensive conduct,2,Essendon North,3041,2017,1100000.0
2017,Moonee Valley,3040,Essendon West,D Public order and security offences,D30 Public nuisance offences,1,Essendon West,3040,2017,1296000.0
2017,Casey,3177,Eumemmerring,D Public order and security offences,D10 Weapons and explosives offences,10,Eumemmerring,3177,2017,517500.0
2017,Casey,3177,Eumemmerring,D Public order and security offences,D20 Disorderly and offensive conduct,2,Eumemmerring,3177,2017,517500.0
2017,Ballarat,3350,Eureka,D Public order and security offences,D20 Disorderly and offensive conduct,2,Eureka,3350,2017,251500.0
2017,Ballarat,3350,Eureka,D Public order and security offences,D30 Public nuisance offences,1,Eureka,3350,2017,251500.0
2017,Strathbogie,3666,Euroa,D Public order and security offences,D10 Weapons and explosives offences,2,Euroa,3666,2017,239000.0
2017,Strathbogie,3666,Euroa,D Public order and security offences,D20 Disorderly and offensive conduct,6,Euroa,3666,2017,239000.0
2017,Strathbogie,3666,Euroa,D Public order and security offences,D30 Public nuisance offences,3,Euroa,3666,2017,239000.0
2017,Wyndham,3338,Eynesbury,D Public order and security offences,D30 Public nuisance offences,1,Eynesbury,3338,2017,484000.0
2017,Darebin,3078,Fairfield,D Public order and security offences,D10 Weapons and explosives offences,2,Fairfield,3078,2017,1496000.0
2017,Yarra,3078,Fairfield,D Public order and security offences,D10 Weapons and explosives offences,1,Fairfield,3078,2017,1496000.0
2017,Darebin,3078,Fairfield,D Public order and security offences,D20 Disorderly and offensive conduct,7,Fairfield,3078,2017,1496000.0
2017,Yarra,3078,Fairfield,D Public order and security offences,D20 Disorderly and offensive conduct,3,Fairfield,3078,2017,1496000.0
2017,Darebin,3078,Fairfield,D Public order and security offences,D30 Public nuisance offences,4,Fairfield,3078,2017,1496000.0
2017,Yarra,3078,Fairfield,D Public order and security offences,D30 Public nuisance offences,6,Fairfield,3078,2017,1496000.0
2017,Surf Coast,3231,Fairhaven,D Public order and security offences,D20 Disorderly and offensive conduct,2,Fairhaven,3231,2017,880000.0
2017,Hume,3060,Fawkner,D Public order and security offences,D10 Weapons and explosives offences,4,Fawkner,3060,2017,705000.0
2017,Merri-bek,3060,Fawkner,D Public order and security offences,D10 Weapons and explosives offences,18,Fawkner,3060,2017,705000.0
2017,Hume,3060,Fawkner,D Public order and security offences,D20 Disorderly and offensive conduct,2,Fawkner,3060,2017,705000.0
2017,Merri-bek,3060,Fawkner,D Public order and security offences,D20 Disorderly and offensive conduct,7,Fawkner,3060,2017,705000.0
2017,Merri-bek,3060,Fawkner,D Public order and security offences,D30 Public nuisance offences,4,Fawkner,3060,2017,705000.0
2017,Merri-bek,3060,Fawkner,D Public order and security offences,D40 Public security offences,5,Fawkner,3060,2017,705000.0
2017,Knox,3156,Ferntree Gully,D Public order and security offences,D10 Weapons and explosives offences,55,Ferntree Gully,3156,2017,749000.0
2017,Knox,3156,Ferntree Gully,D Public order and security offences,D20 Disorderly and offensive conduct,37,Ferntree Gully,3156,2017,749000.0
2017,Knox,3156,Ferntree Gully,D Public order and security offences,D30 Public nuisance offences,5,Ferntree Gully,3156,2017,749000.0
2017,Yarra Ranges,3786,Ferny Creek,D Public order and security offences,D10 Weapons and explosives offences,1,Ferny Creek,3786,2017,798000.0
2017,Mornington Peninsula,3939,Fingal,D Public order and security offences,D10 Weapons and explosives offences,3,Fingal,3939,2017,1000000.0
2017,Yarra,3065,Fitzroy,D Public order and security offences,D10 Weapons and explosives offences,85,Fitzroy,3065,2017,1625000.0
2017,Yarra,3065,Fitzroy,D Public order and security offences,D20 Disorderly and offensive conduct,122,Fitzroy,3065,2017,1625000.0
2017,Yarra,3065,Fitzroy,D Public order and security offences,D30 Public nuisance offences,12,Fitzroy,3065,2017,1625000.0
2017,Yarra,3065,Fitzroy,D Public order and security offences,D40 Public security offences,2,Fitzroy,3065,2017,1625000.0
2017,Yarra,3068,Fitzroy North,D Public order and security offences,D10 Weapons and explosives offences,20,Fitzroy North,3068,2017,1450000.0
2017,Yarra,3068,Fitzroy North,D Public order and security offences,D20 Disorderly and offensive conduct,20,Fitzroy North,3068,2017,1450000.0
2017,Yarra,3068,Fitzroy North,D Public order and security offences,D30 Public nuisance offences,24,Fitzroy North,3068,2017,1450000.0
2017,Melbourne,3031,Flemington,D Public order and security offences,D10 Weapons and explosives offences,3,Flemington,3031,2017,1100000.0
2017,Moonee Valley,3031,Flemington,D Public order and security offences,D10 Weapons and explosives offences,40,Flemington,3031,2017,1100000.0
2017,Melbourne,3031,Flemington,D Public order and security offences,D20 Disorderly and offensive conduct,8,Flemington,3031,2017,1100000.0
2017,Moonee Valley,3031,Flemington,D Public order and security offences,D20 Disorderly and offensive conduct,43,Flemington,3031,2017,1100000.0
2017,Melbourne,3031,Flemington,D Public order and security offences,D30 Public nuisance offences,6,Flemington,3031,2017,1100000.0
2017,Moonee Valley,3031,Flemington,D Public order and security offences,D30 Public nuisance offences,3,Flemington,3031,2017,1100000.0
2017,Greater Bendigo,3550,Flora Hill,D Public order and security offences,D20 Disorderly and offensive conduct,2,Flora Hill,3550,2017,335000.0
2017,Murrindindi,3717,Flowerdale,D Public order and security offences,D10 Weapons and explosives offences,6,Flowerdale,3717,2017,310000.0
2017,Maribyrnong,3011,Footscray,D Public order and security offences,D10 Weapons and explosives offences,85,Footscray,3011,2017,881000.0
2017,Maribyrnong,3011,Footscray,D Public order and security offences,D20 Disorderly and offensive conduct,166,Footscray,3011,2017,881000.0
2017,Maribyrnong,3011,Footscray,D Public order and security offences,D30 Public nuisance offences,11,Footscray,3011,2017,881000.0
2017,Whitehorse,3131,Forest Hill,D Public order and security offences,D10 Weapons and explosives offences,10,Forest Hill,3131,2017,1060000.0
2017,Whitehorse,3131,Forest Hill,D Public order and security offences,D20 Disorderly and offensive conduct,3,Forest Hill,3131,2017,1060000.0
2017,Whitehorse,3131,Forest Hill,D Public order and security offences,D30 Public nuisance offences,4,Forest Hill,3131,2017,1060000.0
2017,South Gippsland,3960,Foster,D Public order and security offences,D10 Weapons and explosives offences,1,Foster,3960,2017,320000.0
2017,South Gippsland,3960,Foster,D Public order and security offences,D20 Disorderly and offensive conduct,2,Foster,3960,2017,320000.0
2017,Frankston,3199,Frankston,D Public order and security offences,D10 Weapons and explosives offences,282,Frankston,3199,2017,600000.0
2017,Frankston,3199,Frankston,D Public order and security offences,D20 Disorderly and offensive conduct,329,Frankston,3199,2017,600000.0
2017,Frankston,3199,Frankston,D Public order and security offences,D30 Public nuisance offences,55,Frankston,3199,2017,600000.0
2017,Frankston,3200,Frankston North,D Public order and security offences,D10 Weapons and explosives offences,64,Frankston North,3200,2017,470000.0
2017,Frankston,3200,Frankston North,D Public order and security offences,D20 Disorderly and offensive conduct,16,Frankston North,3200,2017,470000.0
2017,Frankston,3200,Frankston North,D Public order and security offences,D30 Public nuisance offences,6,Frankston North,3200,2017,470000.0
2017,Frankston,3200,Frankston North,D Public order and security offences,D40 Public security offences,1,Frankston North,3200,2017,470000.0
2017,Frankston,3199,Frankston South,D Public order and security offences,D10 Weapons and explosives offences,13,Frankston South,3199,2017,815500.0
2017,Frankston,3199,Frankston South,D Public order and security offences,D20 Disorderly and offensive conduct,11,Frankston South,3199,2017,815500.0
2017,Frankston,3199,Frankston South,D Public order and security offences,D30 Public nuisance offences,5,Frankston South,3199,2017,815500.0
2017,Melton,3336,Fraser Rise,D Public order and security offences,D10 Weapons and explosives offences,2,Fraser Rise,3336,2017,541000.0
2017,Greater Geelong,3218,Fyansford,D Public order and security offences,D10 Weapons and explosives offences,1,Fyansford,3218,2017,610000.0
2017,Greater Geelong,3218,Fyansford,D Public order and security offences,D20 Disorderly and offensive conduct,1,Fyansford,3218,2017,610000.0
2017,Glen Eira,3185,Gardenvale,D Public order and security offences,D20 Disorderly and offensive conduct,2,Gardenvale,3185,2017,1880000.0
2017,Cardinia,3814,Garfield,D Public order and security offences,D10 Weapons and explosives offences,1,Garfield,3814,2017,414500.0
2017,Cardinia,3814,Garfield,D Public order and security offences,D20 Disorderly and offensive conduct,1,Garfield,3814,2017,414500.0
2017,Greater Geelong,3220,Geelong,D Public order and security offences,D10 Weapons and explosives offences,85,Geelong,3219,2017,735000.0
2017,Greater Geelong,3220,Geelong,D Public order and security offences,D20 Disorderly and offensive conduct,336,Geelong,3219,2017,735000.0
2017,Greater Geelong,3220,Geelong,D Public order and security offences,D30 Public nuisance offences,12,Geelong,3219,2017,735000.0
2017,Greater Geelong,3218,Geelong West,D Public order and security offences,D10 Weapons and explosives offences,12,Geelong West,3218,2017,654000.0
2017,Greater Geelong,3218,Geelong West,D Public order and security offences,D20 Disorderly and offensive conduct,18,Geelong West,3218,2017,654000.0
2017,Cardinia,3783,Gembrook,D Public order and security offences,D10 Weapons and explosives offences,3,Gembrook,3783,2017,565000.0
2017,Cardinia,3783,Gembrook,D Public order and security offences,D20 Disorderly and offensive conduct,1,Gembrook,3783,2017,565000.0
2017,Cardinia,3783,Gembrook,D Public order and security offences,D30 Public nuisance offences,11,Gembrook,3783,2017,565000.0
2017,Macedon Ranges,3437,Gisborne,D Public order and security offences,D10 Weapons and explosives offences,18,Gisborne,3437,2017,655000.0
2017,Macedon Ranges,3437,Gisborne,D Public order and security offences,D20 Disorderly and offensive conduct,11,Gisborne,3437,2017,655000.0
2017,Macedon Ranges,3437,Gisborne,D Public order and security offences,D30 Public nuisance offences,3,Gisborne,3437,2017,655000.0
2017,Hume,3043,Gladstone Park,D Public order and security offences,D10 Weapons and explosives offences,8,Gladstone Park,3043,2017,645000.0
2017,Hume,3043,Gladstone Park,D Public order and security offences,D20 Disorderly and offensive conduct,3,Gladstone Park,3043,2017,645000.0
