Year,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,Median
2014,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E20 Breaches of orders,143,558000.0
2015,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E10 Justice procedures,56,641000.0
2015,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E20 Breaches of orders,204,641000.0
2016,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E10 Justice procedures,57,745000.0
2016,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E20 Breaches of orders,239,745000.0
2017,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E10 Justice procedures,104,800000.0
2017,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E20 Breaches of orders,225,800000.0
2018,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E10 Justice procedures,56,850000.0
2018,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E20 Breaches of orders,200,850000.0
2019,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E10 Justice procedures,49,810000.0
2019,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E20 Breaches of orders,262,810000.0
2020,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E10 Justice procedures,29,895000.0
2020,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E20 Breaches of orders,332,895000.0
2021,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E10 Justice procedures,28,1100000.0
2021,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E20 Breaches of orders,284,1100000.0
2022,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E10 Justice procedures,44,1225000.0
2022,Mornington Peninsula,3931,Mornington,E Justice procedures offences,E20 Breaches of orders,197,1225000.0
2013,Moyne,3272,Mortlake,E Justice procedures offences,E20 Breaches of orders,4,129500.0
2014,Moyne,3272,Mortlake,E Justice procedures offences,E10 Justice procedures,2,152500.0
2014,Moyne,3272,Mortlake,E Justice procedures offences,E20 Breaches of orders,4,152500.0
2015,Moyne,3272,Mortlake,E Justice procedures offences,E10 Justice procedures,2,120000.0
2015,Moyne,3272,Mortlake,E Justice procedures offences,E20 Breaches of orders,8,120000.0
2016,Moyne,3272,Mortlake,E Justice procedures offences,E10 Justice procedures,1,152000.0
2016,Moyne,3272,Mortlake,E Justice procedures offences,E20 Breaches of orders,12,152000.0
2017,Moyne,3272,Mortlake,E Justice procedures offences,E10 Justice procedures,1,170000.0
2017,Moyne,3272,Mortlake,E Justice procedures offences,E20 Breaches of orders,9,170000.0
2018,Moyne,3272,Mortlake,E Justice procedures offences,E10 Justice procedures,3,165000.0
2018,Moyne,3272,Mortlake,E Justice procedures offences,E20 Breaches of orders,7,165000.0
2019,Moyne,3272,Mortlake,E Justice procedures offences,E10 Justice procedures,5,164000.0
2019,Moyne,3272,Mortlake,E Justice procedures offences,E20 Breaches of orders,22,164000.0
2020,Moyne,3272,Mortlake,E Justice procedures offences,E10 Justice procedures,3,220000.0
2020,Moyne,3272,Mortlake,E Justice procedures offences,E20 Breaches of orders,25,220000.0
2021,Moyne,3272,Mortlake,E Justice procedures offences,E20 Breaches of orders,19,290500.0
2022,Moyne,3272,Mortlake,E Justice procedures offences,E10 Justice procedures,1,322500.0
2022,Moyne,3272,Mortlake,E Justice procedures offences,E20 Breaches of orders,15,322500.0
2013,Latrobe,3840,Morwell,E Justice procedures offences,E10 Justice procedures,81,160000.0
2013,Latrobe,3840,Morwell,E Justice procedures offences,E20 Breaches of orders,697,160000.0
2014,Latrobe,3840,Morwell,E Justice procedures offences,E10 Justice procedures,104,150000.0
2014,Latrobe,3840,Morwell,E Justice procedures offences,E20 Breaches of orders,1015,150000.0
2015,Latrobe,3840,Morwell,E Justice procedures offences,E10 Justice procedures,122,150000.0
2015,Latrobe,3840,Morwell,E Justice procedures offences,E20 Breaches of orders,1067,150000.0
2016,Latrobe,3840,Morwell,E Justice procedures offences,E10 Justice procedures,131,153000.0
2016,Latrobe,3840,Morwell,E Justice procedures offences,E20 Breaches of orders,1112,153000.0
2017,Latrobe,3840,Morwell,E Justice procedures offences,E10 Justice procedures,176,170000.0
2017,Latrobe,3840,Morwell,E Justice procedures offences,E20 Breaches of orders,992,170000.0
2018,Latrobe,3840,Morwell,E Justice procedures offences,E10 Justice procedures,206,167000.0
2018,Latrobe,3840,Morwell,E Justice procedures offences,E20 Breaches of orders,1101,167000.0
2019,Latrobe,3840,Morwell,E Justice procedures offences,E10 Justice procedures,246,179000.0
2019,Latrobe,3840,Morwell,E Justice procedures offences,E20 Breaches of orders,1029,179000.0
2020,Latrobe,3840,Morwell,E Justice procedures offences,E10 Justice procedures,301,200000.0
2020,Latrobe,3840,Morwell,E Justice procedures offences,E20 Breaches of orders,869,200000.0
2021,Latrobe,3840,Morwell,E Justice procedures offences,E10 Justice procedures,208,275000.0
2021,Latrobe,3840,Morwell,E Justice procedures offences,E20 Breaches of orders,895,275000.0
2022,Latrobe,3840,Morwell,E Justice procedures offences,E10 Justice procedures,168,315000.0
2022,Latrobe,3840,Morwell,E Justice procedures offences,E20 Breaches of orders,1098,315000.0
2014,Alpine,3699,Mount Beauty,E Justice procedures offences,E20 Breaches of orders,2,200000.0
2016,Alpine,3699,Mount Beauty,E Justice procedures offences,E10 Justice procedures,1,183000.0
2016,Alpine,3699,Mount Beauty,E Justice procedures offences,E20 Breaches of orders,2,183000.0
2017,Alpine,3699,Mount Beauty,E Justice procedures offences,E20 Breaches of orders,2,258000.0
2018,Alpine,3699,Mount Beauty,E Justice procedures offences,E20 Breaches of orders,6,267500.0
2020,Alpine,3699,Mount Beauty,E Justice procedures offences,E10 Justice procedures,1,330000.0
2020,Alpine,3699,Mount Beauty,E Justice procedures offences,E20 Breaches of orders,1,330000.0
2021,Alpine,3699,Mount Beauty,E Justice procedures offences,E20 Breaches of orders,12,446000.0
2022,Alpine,3699,Mount Beauty,E Justice procedures offences,E10 Justice procedures,3,580000.0
2013,Ballarat,3350,Mount Clear,E Justice procedures offences,E20 Breaches of orders,2,286000.0
2014,Ballarat,3350,Mount Clear,E Justice procedures offences,E20 Breaches of orders,18,288000.0
2015,Ballarat,3350,Mount Clear,E Justice procedures offences,E10 Justice procedures,3,322500.0
2015,Ballarat,3350,Mount Clear,E Justice procedures offences,E20 Breaches of orders,23,322500.0
2016,Ballarat,3350,Mount Clear,E Justice procedures offences,E10 Justice procedures,5,345000.0
2016,Ballarat,3350,Mount Clear,E Justice procedures offences,E20 Breaches of orders,15,345000.0
2017,Ballarat,3350,Mount Clear,E Justice procedures offences,E10 Justice procedures,5,345000.0
2017,Ballarat,3350,Mount Clear,E Justice procedures offences,E20 Breaches of orders,18,345000.0
2018,Ballarat,3350,Mount Clear,E Justice procedures offences,E10 Justice procedures,5,379000.0
2018,Ballarat,3350,Mount Clear,E Justice procedures offences,E20 Breaches of orders,14,379000.0
2019,Ballarat,3350,Mount Clear,E Justice procedures offences,E10 Justice procedures,6,396500.0
2019,Ballarat,3350,Mount Clear,E Justice procedures offences,E20 Breaches of orders,13,396500.0
2020,Ballarat,3350,Mount Clear,E Justice procedures offences,E10 Justice procedures,5,414000.0
2020,Ballarat,3350,Mount Clear,E Justice procedures offences,E20 Breaches of orders,39,414000.0
2021,Ballarat,3350,Mount Clear,E Justice procedures offences,E10 Justice procedures,4,505000.0
2021,Ballarat,3350,Mount Clear,E Justice procedures offences,E20 Breaches of orders,28,505000.0
2022,Ballarat,3350,Mount Clear,E Justice procedures offences,E10 Justice procedures,7,586500.0
2022,Ballarat,3350,Mount Clear,E Justice procedures offences,E20 Breaches of orders,22,586500.0
2013,Yarra Ranges,3767,Mount Dandenong,E Justice procedures offences,E10 Justice procedures,3,450000.0
2013,Yarra Ranges,3767,Mount Dandenong,E Justice procedures offences,E20 Breaches of orders,2,450000.0
2014,Yarra Ranges,3767,Mount Dandenong,E Justice procedures offences,E20 Breaches of orders,3,610000.0
2015,Yarra Ranges,3767,Mount Dandenong,E Justice procedures offences,E20 Breaches of orders,1,612500.0
2017,Yarra Ranges,3767,Mount Dandenong,E Justice procedures offences,E10 Justice procedures,3,847000.0
2017,Yarra Ranges,3767,Mount Dandenong,E Justice procedures offences,E20 Breaches of orders,4,847000.0
2018,Yarra Ranges,3767,Mount Dandenong,E Justice procedures offences,E20 Breaches of orders,7,647500.0
2019,Yarra Ranges,3767,Mount Dandenong,E Justice procedures offences,E20 Breaches of orders,17,690000.0
2020,Yarra Ranges,3767,Mount Dandenong,E Justice procedures offences,E10 Justice procedures,2,791000.0
2020,Yarra Ranges,3767,Mount Dandenong,E Justice procedures offences,E20 Breaches of orders,5,791000.0
2021,Yarra Ranges,3767,Mount Dandenong,E Justice procedures offences,E20 Breaches of orders,5,858500.0
2022,Yarra Ranges,3767,Mount Dandenong,E Justice procedures offences,E20 Breaches of orders,4,1280000.0
2013,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E20 Breaches of orders,3,286000.0
2014,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E10 Justice procedures,3,532000.0
2015,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E10 Justice procedures,3,545000.0
2016,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E10 Justice procedures,7,425000.0
2016,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E20 Breaches of orders,5,425000.0
2017,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E10 Justice procedures,1,500000.0
2017,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E20 Breaches of orders,9,500000.0
2018,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E10 Justice procedures,2,555000.0
2018,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E20 Breaches of orders,3,555000.0
2019,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E10 Justice procedures,5,557000.0
2019,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E20 Breaches of orders,17,557000.0
2020,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E10 Justice procedures,5,593000.0
2020,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E20 Breaches of orders,29,593000.0
2021,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E10 Justice procedures,4,698000.0
2021,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E20 Breaches of orders,20,698000.0
2022,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E10 Justice procedures,7,770000.0
2022,Greater Geelong,3217,Mount Duneed,E Justice procedures offences,E20 Breaches of orders,19,770000.0
2013,Moorabool,3352,Mount Egerton,E Justice procedures offences,E20 Breaches of orders,1,250000.0
2014,Moorabool,3352,Mount Egerton,E Justice procedures offences,E20 Breaches of orders,1,295000.0
2015,Moorabool,3352,Mount Egerton,E Justice procedures offences,E10 Justice procedures,1,230000.0
2015,Moorabool,3352,Mount Egerton,E Justice procedures offences,E20 Breaches of orders,1,230000.0
2017,Moorabool,3352,Mount Egerton,E Justice procedures offences,E10 Justice procedures,1,310000.0
2017,Moorabool,3352,Mount Egerton,E Justice procedures offences,E20 Breaches of orders,3,310000.0
2019,Moorabool,3352,Mount Egerton,E Justice procedures offences,E20 Breaches of orders,1,330000.0
2020,Moorabool,3352,Mount Egerton,E Justice procedures offences,E20 Breaches of orders,2,271000.0
2013,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E10 Justice procedures,1,750000.0
2013,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E20 Breaches of orders,19,750000.0
2014,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E10 Justice procedures,4,777500.0
2014,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E20 Breaches of orders,37,777500.0
2015,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E10 Justice procedures,3,832000.0
2015,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E20 Breaches of orders,38,832000.0
2016,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E10 Justice procedures,9,950000.0
2016,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E20 Breaches of orders,87,950000.0
2017,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E10 Justice procedures,8,1137500.0
2017,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E20 Breaches of orders,34,1137500.0
2018,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E10 Justice procedures,13,1222500.0
2018,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E20 Breaches of orders,66,1222500.0
2019,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E10 Justice procedures,6,1180000.0
2019,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E20 Breaches of orders,25,1180000.0
2020,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E10 Justice procedures,7,1313000.0
2020,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E20 Breaches of orders,42,1313000.0
2021,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E10 Justice procedures,1,1700000.0
2021,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E20 Breaches of orders,46,1700000.0
2022,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E10 Justice procedures,7,1767500.0
2022,Mornington Peninsula,3930,Mount Eliza,E Justice procedures offences,E20 Breaches of orders,68,1767500.0
2013,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E10 Justice procedures,4,406000.0
2013,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E20 Breaches of orders,7,406000.0
2014,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E10 Justice procedures,1,428500.0
2014,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E20 Breaches of orders,19,428500.0
2015,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E10 Justice procedures,3,493500.0
2015,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E20 Breaches of orders,19,493500.0
2016,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E10 Justice procedures,9,551000.0
2016,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E20 Breaches of orders,66,551000.0
2017,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E10 Justice procedures,9,640000.0
2017,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E20 Breaches of orders,56,640000.0
2018,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E10 Justice procedures,5,671500.0
2018,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E20 Breaches of orders,95,671500.0
2019,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E10 Justice procedures,7,636000.0
2019,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E20 Breaches of orders,58,636000.0
2020,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E10 Justice procedures,8,709000.0
2020,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E20 Breaches of orders,43,709000.0
2021,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E10 Justice procedures,10,820000.0
2021,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E20 Breaches of orders,87,820000.0
2022,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E10 Justice procedures,18,796500.0
2022,Yarra Ranges,3796,Mount Evelyn,E Justice procedures offences,E20 Breaches of orders,80,796500.0
2013,Ballarat,3350,Mount Helen,E Justice procedures offences,E20 Breaches of orders,1,344000.0
2014,Ballarat,3350,Mount Helen,E Justice procedures offences,E20 Breaches of orders,3,368000.0
2015,Ballarat,3350,Mount Helen,E Justice procedures offences,E10 Justice procedures,2,342000.0
2016,Ballarat,3350,Mount Helen,E Justice procedures offences,E20 Breaches of orders,5,355000.0
2017,Ballarat,3350,Mount Helen,E Justice procedures offences,E10 Justice procedures,2,376000.0
2017,Ballarat,3350,Mount Helen,E Justice procedures offences,E20 Breaches of orders,13,376000.0
2018,Ballarat,3350,Mount Helen,E Justice procedures offences,E20 Breaches of orders,3,420000.0
2019,Ballarat,3350,Mount Helen,E Justice procedures offences,E20 Breaches of orders,3,417000.0
2020,Ballarat,3350,Mount Helen,E Justice procedures offences,E20 Breaches of orders,9,470000.0
2021,Ballarat,3350,Mount Helen,E Justice procedures offences,E10 Justice procedures,2,610000.0
2021,Ballarat,3350,Mount Helen,E Justice procedures offences,E20 Breaches of orders,15,610000.0
2022,Ballarat,3350,Mount Helen,E Justice procedures offences,E10 Justice procedures,1,615000.0
2022,Ballarat,3350,Mount Helen,E Justice procedures offences,E20 Breaches of orders,20,615000.0
2013,Macedon Ranges,3441,Mount Macedon,E Justice procedures offences,E20 Breaches of orders,1,662500.0
2014,Macedon Ranges,3441,Mount Macedon,E Justice procedures offences,E20 Breaches of orders,7,600000.0
2015,Macedon Ranges,3441,Mount Macedon,E Justice procedures offences,E20 Breaches of orders,1,635000.0
2016,Macedon Ranges,3441,Mount Macedon,E Justice procedures offences,E10 Justice procedures,2,750000.0
2016,Macedon Ranges,3441,Mount Macedon,E Justice procedures offences,E20 Breaches of orders,1,750000.0
2017,Macedon Ranges,3441,Mount Macedon,E Justice procedures offences,E20 Breaches of orders,3,665000.0
2019,Macedon Ranges,3441,Mount Macedon,E Justice procedures offences,E10 Justice procedures,1,775000.0
2019,Macedon Ranges,3441,Mount Macedon,E Justice procedures offences,E20 Breaches of orders,2,775000.0
2020,Macedon Ranges,3441,Mount Macedon,E Justice procedures offences,E10 Justice procedures,1,1043000.0
2020,Macedon Ranges,3441,Mount Macedon,E Justice procedures offences,E20 Breaches of orders,3,1043000.0
2021,Macedon Ranges,3441,Mount Macedon,E Justice procedures offences,E20 Breaches of orders,5,1626000.0
2022,Macedon Ranges,3441,Mount Macedon,E Justice procedures offences,E20 Breaches of orders,2,1530000.0
2013,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E10 Justice procedures,5,727500.0
2013,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E20 Breaches of orders,49,727500.0
2014,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E20 Breaches of orders,87,745000.0
2015,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E10 Justice procedures,10,785000.0
2015,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E20 Breaches of orders,34,785000.0
2016,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E10 Justice procedures,4,965000.0
2016,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E20 Breaches of orders,59,965000.0
2017,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E10 Justice procedures,13,1050000.0
2017,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E20 Breaches of orders,31,1050000.0
2018,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E10 Justice procedures,12,1202500.0
2018,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E20 Breaches of orders,68,1202500.0
2019,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E10 Justice procedures,10,1262500.0
2019,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E20 Breaches of orders,78,1262500.0
2020,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E10 Justice procedures,7,1410500.0
2020,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E20 Breaches of orders,116,1410500.0
2021,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E10 Justice procedures,6,1857500.0
2021,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E20 Breaches of orders,64,1857500.0
2022,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E10 Justice procedures,4,1800000.0
2022,Mornington Peninsula,3934,Mount Martha,E Justice procedures offences,E20 Breaches of orders,33,1800000.0
2013,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E20 Breaches of orders,19,276500.0
2014,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E10 Justice procedures,1,269500.0
2014,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E20 Breaches of orders,31,269500.0
2015,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E10 Justice procedures,1,293500.0
2015,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E20 Breaches of orders,10,293500.0
2016,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E20 Breaches of orders,31,297500.0
2017,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E10 Justice procedures,4,293000.0
2017,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E20 Breaches of orders,39,293000.0
2018,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E10 Justice procedures,8,350000.0
2018,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E20 Breaches of orders,28,350000.0
2019,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E10 Justice procedures,8,377500.0
2019,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E20 Breaches of orders,23,377500.0
2020,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E10 Justice procedures,11,415000.0
2020,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E20 Breaches of orders,40,415000.0
2021,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E10 Justice procedures,4,498000.0
2021,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E20 Breaches of orders,24,498000.0
2022,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E10 Justice procedures,21,590000.0
2022,Ballarat,3350,Mount Pleasant,E Justice procedures offences,E20 Breaches of orders,37,590000.0
2013,Monash,3149,Mount Waverley,E Justice procedures offences,E10 Justice procedures,2,820000.0
2013,Monash,3149,Mount Waverley,E Justice procedures offences,E20 Breaches of orders,24,820000.0
2014,Monash,3149,Mount Waverley,E Justice procedures offences,E10 Justice procedures,5,950000.0
2014,Monash,3149,Mount Waverley,E Justice procedures offences,E20 Breaches of orders,54,950000.0
2015,Monash,3149,Mount Waverley,E Justice procedures offences,E10 Justice procedures,8,1267500.0
2015,Monash,3149,Mount Waverley,E Justice procedures offences,E20 Breaches of orders,70,1267500.0
2016,Monash,3149,Mount Waverley,E Justice procedures offences,E10 Justice procedures,27,1265000.0
2016,Monash,3149,Mount Waverley,E Justice procedures offences,E20 Breaches of orders,60,1265000.0
2017,Monash,3149,Mount Waverley,E Justice procedures offences,E10 Justice procedures,17,1416000.0
2017,Monash,3149,Mount Waverley,E Justice procedures offences,E20 Breaches of orders,133,1416000.0
2018,Monash,3149,Mount Waverley,E Justice procedures offences,E10 Justice procedures,24,1320000.0
2018,Monash,3149,Mount Waverley,E Justice procedures offences,E20 Breaches of orders,56,1320000.0
2019,Monash,3149,Mount Waverley,E Justice procedures offences,E10 Justice procedures,24,1270500.0
2019,Monash,3149,Mount Waverley,E Justice procedures offences,E20 Breaches of orders,79,1270500.0
2020,Monash,3149,Mount Waverley,E Justice procedures offences,E10 Justice procedures,22,1300000.0
2020,Monash,3149,Mount Waverley,E Justice procedures offences,E20 Breaches of orders,144,1300000.0
2021,Monash,3149,Mount Waverley,E Justice procedures offences,E10 Justice procedures,22,1510000.0
2021,Monash,3149,Mount Waverley,E Justice procedures offences,E20 Breaches of orders,177,1510000.0
2022,Monash,3149,Mount Waverley,E Justice procedures offences,E10 Justice procedures,26,1510000.0
2022,Monash,3149,Mount Waverley,E Justice procedures offences,E20 Breaches of orders,100,1510000.0
2013,Monash,3170,Mulgrave,E Justice procedures offences,E10 Justice procedures,4,577500.0
2013,Monash,3170,Mulgrave,E Justice procedures offences,E20 Breaches of orders,46,577500.0
2014,Monash,3170,Mulgrave,E Justice procedures offences,E10 Justice procedures,8,627000.0
2014,Monash,3170,Mulgrave,E Justice procedures offences,E20 Breaches of orders,99,627000.0
2015,Monash,3170,Mulgrave,E Justice procedures offences,E10 Justice procedures,11,765500.0
2015,Monash,3170,Mulgrave,E Justice procedures offences,E20 Breaches of orders,69,765500.0
2016,Monash,3170,Mulgrave,E Justice procedures offences,E10 Justice procedures,26,786000.0
2016,Monash,3170,Mulgrave,E Justice procedures offences,E20 Breaches of orders,94,786000.0
2017,Monash,3170,Mulgrave,E Justice procedures offences,E10 Justice procedures,23,900500.0
2017,Monash,3170,Mulgrave,E Justice procedures offences,E20 Breaches of orders,58,900500.0
2018,Monash,3170,Mulgrave,E Justice procedures offences,E10 Justice procedures,31,860000.0
2018,Monash,3170,Mulgrave,E Justice procedures offences,E20 Breaches of orders,80,860000.0
2019,Monash,3170,Mulgrave,E Justice procedures offences,E10 Justice procedures,20,840000.0
2019,Monash,3170,Mulgrave,E Justice procedures offences,E20 Breaches of orders,44,840000.0
2020,Monash,3170,Mulgrave,E Justice procedures offences,E10 Justice procedures,26,850000.0
2020,Monash,3170,Mulgrave,E Justice procedures offences,E20 Breaches of orders,55,850000.0
2021,Monash,3170,Mulgrave,E Justice procedures offences,E10 Justice procedures,32,1000000.0
2021,Monash,3170,Mulgrave,E Justice procedures offences,E20 Breaches of orders,108,1000000.0
2022,Monash,3170,Mulgrave,E Justice procedures offences,E10 Justice procedures,18,907500.0
2022,Monash,3170,Mulgrave,E Justice procedures offences,E20 Breaches of orders,121,907500.0
2013,Greater Shepparton,3610,Murchison,E Justice procedures offences,E20 Breaches of orders,5,186000.0
2014,Greater Shepparton,3610,Murchison,E Justice procedures offences,E10 Justice procedures,1,155000.0
2014,Greater Shepparton,3610,Murchison,E Justice procedures offences,E20 Breaches of orders,18,155000.0
2015,Greater Shepparton,3610,Murchison,E Justice procedures offences,E10 Justice procedures,1,165000.0
2015,Greater Shepparton,3610,Murchison,E Justice procedures offences,E20 Breaches of orders,4,165000.0
2016,Greater Shepparton,3610,Murchison,E Justice procedures offences,E10 Justice procedures,2,187000.0
2016,Greater Shepparton,3610,Murchison,E Justice procedures offences,E20 Breaches of orders,11,187000.0
2017,Greater Shepparton,3610,Murchison,E Justice procedures offences,E10 Justice procedures,1,254500.0
2017,Greater Shepparton,3610,Murchison,E Justice procedures offences,E20 Breaches of orders,15,254500.0
2018,Greater Shepparton,3610,Murchison,E Justice procedures offences,E10 Justice procedures,1,225000.0
2018,Greater Shepparton,3610,Murchison,E Justice procedures offences,E20 Breaches of orders,52,225000.0
2019,Greater Shepparton,3610,Murchison,E Justice procedures offences,E20 Breaches of orders,17,244500.0
2020,Greater Shepparton,3610,Murchison,E Justice procedures offences,E20 Breaches of orders,60,291500.0
2021,Greater Shepparton,3610,Murchison,E Justice procedures offences,E10 Justice procedures,1,400000.0
2021,Greater Shepparton,3610,Murchison,E Justice procedures offences,E20 Breaches of orders,8,400000.0
2022,Greater Shepparton,3610,Murchison,E Justice procedures offences,E10 Justice procedures,1,410000.0
2013,Glen Eira,3163,Murrumbeena,E Justice procedures offences,E10 Justice procedures,2,870000.0
2013,Glen Eira,3163,Murrumbeena,E Justice procedures offences,E20 Breaches of orders,10,870000.0
2014,Glen Eira,3163,Murrumbeena,E Justice procedures offences,E10 Justice procedures,2,982500.0
2014,Glen Eira,3163,Murrumbeena,E Justice procedures offences,E20 Breaches of orders,27,982500.0
2015,Glen Eira,3163,Murrumbeena,E Justice procedures offences,E10 Justice procedures,2,1204000.0
2015,Glen Eira,3163,Murrumbeena,E Justice procedures offences,E20 Breaches of orders,13,1204000.0
2016,Glen Eira,3163,Murrumbeena,E Justice procedures offences,E10 Justice procedures,6,1286000.0
2016,Glen Eira,3163,Murrumbeena,E Justice procedures offences,E20 Breaches of orders,48,1286000.0
2017,Glen Eira,3163,Murrumbeena,E Justice procedures offences,E10 Justice procedures,2,1420000.0
2017,Glen Eira,3163,Murrumbeena,E Justice procedures offences,E20 Breaches of orders,35,1420000.0
2018,Glen Eira,3163,Murrumbeena,E Justice procedures offences,E10 Justice procedures,3,1343500.0
2018,Glen Eira,3163,Murrumbeena,E Justice procedures offences,E20 Breaches of orders,47,1343500.0
